onset	duration	sample	trial_type	response_time	stim_file	value
3.4843750000	n/a	892	stimulus	n/a	n/a	standard
4.3203125000	n/a	1106	stimulus	n/a	n/a	standard
5.3164062500	n/a	1361	stimulus	n/a	n/a	standard
6.3203125000	n/a	1618	stimulus	n/a	n/a	standard
7.3281250000	n/a	1876	stimulus	n/a	n/a	standard
8.3242187500	n/a	2131	stimulus	n/a	n/a	standard
9.3242187500	n/a	2387	stimulus	n/a	n/a	standard
10.3242187500	n/a	2643	stimulus	n/a	n/a	standard
11.3203125000	n/a	2898	stimulus	n/a	n/a	standard
12.3242187500	n/a	3155	stimulus	n/a	n/a	standard
13.3203125000	n/a	3410	stimulus	n/a	n/a	standard
14.3242187500	n/a	3667	stimulus	n/a	n/a	standard
15.3203125000	n/a	3922	stimulus	n/a	n/a	standard
16.3242187500	n/a	4179	stimulus	n/a	n/a	oddball
17.3281250000	n/a	4436	stimulus	n/a	n/a	standard
18.3281250000	n/a	4692	stimulus	n/a	n/a	standard
19.3281250000	n/a	4948	stimulus	n/a	n/a	standard
20.3281250000	n/a	5204	stimulus	n/a	n/a	standard
21.3242187500	n/a	5459	stimulus	n/a	n/a	standard
22.3242187500	n/a	5715	stimulus	n/a	n/a	noise
23.3203125000	n/a	5970	stimulus	n/a	n/a	standard
24.3242187500	n/a	6227	stimulus	n/a	n/a	noise
25.3242187500	n/a	6483	stimulus	n/a	n/a	standard
26.3203125000	n/a	6738	stimulus	n/a	n/a	standard
27.3203125000	n/a	6994	stimulus	n/a	n/a	standard
28.3281250000	n/a	7252	stimulus	n/a	n/a	standard
29.3242187500	n/a	7507	stimulus	n/a	n/a	standard
30.3242187500	n/a	7763	stimulus	n/a	n/a	standard
31.3242187500	n/a	8019	stimulus	n/a	n/a	oddball
32.3242187500	n/a	8275	stimulus	n/a	n/a	standard
33.3242187500	n/a	8531	stimulus	n/a	n/a	standard
34.3242187500	n/a	8787	stimulus	n/a	n/a	standard
35.3320312500	n/a	9045	stimulus	n/a	n/a	standard
36.3242187500	n/a	9299	stimulus	n/a	n/a	noise
37.3242187500	n/a	9555	stimulus	n/a	n/a	standard
38.3242187500	n/a	9811	stimulus	n/a	n/a	noise
39.3320312500	n/a	10069	stimulus	n/a	n/a	standard
40.3242187500	n/a	10323	stimulus	n/a	n/a	standard
41.3281250000	n/a	10580	stimulus	n/a	n/a	standard
42.3320312500	n/a	10837	stimulus	n/a	n/a	standard
43.3281250000	n/a	11092	stimulus	n/a	n/a	standard
44.3242187500	n/a	11347	stimulus	n/a	n/a	oddball
45.3281250000	n/a	11604	stimulus	n/a	n/a	standard
46.3281250000	n/a	11860	stimulus	n/a	n/a	standard
47.3320312500	n/a	12117	stimulus	n/a	n/a	noise
48.3359375000	n/a	12374	stimulus	n/a	n/a	standard
49.3320312500	n/a	12629	stimulus	n/a	n/a	standard
50.3398437500	n/a	12887	stimulus	n/a	n/a	standard
51.3359375000	n/a	13142	stimulus	n/a	n/a	noise
52.3281250000	n/a	13396	stimulus	n/a	n/a	standard
53.3320312500	n/a	13653	stimulus	n/a	n/a	noise
54.3281250000	n/a	13908	stimulus	n/a	n/a	standard
55.3359375000	n/a	14166	stimulus	n/a	n/a	standard
56.3281250000	n/a	14420	stimulus	n/a	n/a	noise
57.3320312500	n/a	14677	stimulus	n/a	n/a	standard
58.3281250000	n/a	14932	stimulus	n/a	n/a	noise
59.3320312500	n/a	15189	stimulus	n/a	n/a	standard
60.3320312500	n/a	15445	stimulus	n/a	n/a	standard
61.3281250000	n/a	15700	stimulus	n/a	n/a	standard
62.3281250000	n/a	15956	stimulus	n/a	n/a	standard
63.3320312500	n/a	16213	stimulus	n/a	n/a	noise
64.3359375000	n/a	16470	stimulus	n/a	n/a	standard
65.3320312500	n/a	16725	stimulus	n/a	n/a	standard
66.3281250000	n/a	16980	stimulus	n/a	n/a	standard
67.3359375000	n/a	17238	stimulus	n/a	n/a	oddball
68.3281250000	n/a	17492	stimulus	n/a	n/a	standard
69.3320312500	n/a	17749	stimulus	n/a	n/a	standard
70.3281250000	n/a	18004	stimulus	n/a	n/a	standard
71.3398437500	n/a	18263	stimulus	n/a	n/a	standard
72.3281250000	n/a	18516	stimulus	n/a	n/a	noise
73.3320312500	n/a	18773	stimulus	n/a	n/a	standard
74.3281250000	n/a	19028	stimulus	n/a	n/a	oddball
75.3437500000	n/a	19288	stimulus	n/a	n/a	standard
76.3281250000	n/a	19540	stimulus	n/a	n/a	noise
77.3281250000	n/a	19796	stimulus	n/a	n/a	standard
78.3398437500	n/a	20055	stimulus	n/a	n/a	standard
79.3320312500	n/a	20309	stimulus	n/a	n/a	standard
80.3281250000	n/a	20564	stimulus	n/a	n/a	oddball
81.3320312500	n/a	20821	stimulus	n/a	n/a	standard
82.3281250000	n/a	21076	stimulus	n/a	n/a	standard
83.3398437500	n/a	21335	stimulus	n/a	n/a	noise
84.3281250000	n/a	21588	stimulus	n/a	n/a	standard
85.3281250000	n/a	21844	stimulus	n/a	n/a	standard
86.3281250000	n/a	22100	stimulus	n/a	n/a	noise
87.3320312500	n/a	22357	stimulus	n/a	n/a	standard
88.3281250000	n/a	22612	stimulus	n/a	n/a	standard
89.3437500000	n/a	22872	stimulus	n/a	n/a	noise
90.3281250000	n/a	23124	stimulus	n/a	n/a	standard
91.3242187500	n/a	23379	stimulus	n/a	n/a	noise
92.3281250000	n/a	23636	stimulus	n/a	n/a	standard
93.3320312500	n/a	23893	stimulus	n/a	n/a	standard
94.3359375000	n/a	24150	stimulus	n/a	n/a	standard
95.3437500000	n/a	24408	stimulus	n/a	n/a	standard
96.3398437500	n/a	24663	stimulus	n/a	n/a	standard
97.3398437500	n/a	24919	stimulus	n/a	n/a	standard
98.3398437500	n/a	25175	stimulus	n/a	n/a	oddball
99.3398437500	n/a	25431	stimulus	n/a	n/a	standard
100.3398437500	n/a	25687	stimulus	n/a	n/a	standard
101.3437500000	n/a	25944	stimulus	n/a	n/a	standard
102.3437500000	n/a	26200	stimulus	n/a	n/a	standard
103.3515625000	n/a	26458	stimulus	n/a	n/a	standard
104.3476562500	n/a	26713	stimulus	n/a	n/a	standard
105.3515625000	n/a	26970	stimulus	n/a	n/a	standard
106.3476562500	n/a	27225	stimulus	n/a	n/a	oddball
107.3515625000	n/a	27482	stimulus	n/a	n/a	standard
108.3476562500	n/a	27737	stimulus	n/a	n/a	oddball
109.3476562500	n/a	27993	stimulus	n/a	n/a	standard
110.3476562500	n/a	28249	stimulus	n/a	n/a	noise
111.3515625000	n/a	28506	stimulus	n/a	n/a	standard
112.3476562500	n/a	28761	stimulus	n/a	n/a	standard
113.3515625000	n/a	29018	stimulus	n/a	n/a	standard
114.3671875000	n/a	29278	stimulus	n/a	n/a	standard
115.3554687500	n/a	29531	stimulus	n/a	n/a	standard
116.3554687500	n/a	29787	stimulus	n/a	n/a	noise
117.3671875000	n/a	30046	stimulus	n/a	n/a	standard
118.3593750000	n/a	30300	stimulus	n/a	n/a	standard
119.3632812500	n/a	30557	stimulus	n/a	n/a	standard
120.3593750000	n/a	30812	stimulus	n/a	n/a	noise
121.3632812500	n/a	31069	stimulus	n/a	n/a	standard
122.3632812500	n/a	31325	stimulus	n/a	n/a	standard
123.3632812500	n/a	31581	stimulus	n/a	n/a	noise
124.3593750000	n/a	31836	stimulus	n/a	n/a	standard
125.3632812500	n/a	32093	stimulus	n/a	n/a	noise
126.3593750000	n/a	32348	stimulus	n/a	n/a	standard
127.3632812500	n/a	32605	stimulus	n/a	n/a	standard
128.3632812500	n/a	32861	stimulus	391	n/a	oddball_with_reponse
128.7539062500	n/a	32961	response	n/a	n/a	response
129.3632812500	n/a	33117	stimulus	n/a	n/a	standard
130.3632812500	n/a	33373	stimulus	n/a	n/a	standard
131.3632812500	n/a	33629	stimulus	n/a	n/a	standard
132.3671875000	n/a	33886	stimulus	n/a	n/a	standard
133.3632812500	n/a	34141	stimulus	n/a	n/a	noise
134.3632812500	n/a	34397	stimulus	n/a	n/a	standard
135.3632812500	n/a	34653	stimulus	n/a	n/a	standard
136.3632812500	n/a	34909	stimulus	n/a	n/a	noise
137.3593750000	n/a	35164	stimulus	n/a	n/a	standard
138.3710937500	n/a	35423	stimulus	n/a	n/a	standard
139.3632812500	n/a	35677	stimulus	n/a	n/a	noise
140.3671875000	n/a	35934	stimulus	n/a	n/a	standard
141.3632812500	n/a	36189	stimulus	855	n/a	oddball_with_reponse
142.2187500000	n/a	36408	response	n/a	n/a	response
142.3632812500	n/a	36445	n/a	n/a	n/a	ignore
143.3632812500	n/a	36701	stimulus	n/a	n/a	noise
144.3632812500	n/a	36957	stimulus	n/a	n/a	standard
145.3632812500	n/a	37213	stimulus	n/a	n/a	noise
146.3632812500	n/a	37469	stimulus	n/a	n/a	standard
147.3710937500	n/a	37727	stimulus	n/a	n/a	noise
148.3632812500	n/a	37981	stimulus	n/a	n/a	standard
149.3632812500	n/a	38237	stimulus	n/a	n/a	oddball
150.3632812500	n/a	38493	stimulus	676	n/a	standard_with_reponse
151.0390625000	n/a	38666	response	n/a	n/a	response
151.3632812500	n/a	38749	stimulus	551	n/a	oddball_with_reponse
151.9140625000	n/a	38890	response	n/a	n/a	response
152.3632812500	n/a	39005	stimulus	n/a	n/a	standard
153.3632812500	n/a	39261	stimulus	n/a	n/a	noise
154.3710937500	n/a	39519	stimulus	n/a	n/a	standard
155.3710937500	n/a	39775	stimulus	n/a	n/a	standard
156.3632812500	n/a	40029	stimulus	n/a	n/a	standard
157.3671875000	n/a	40286	stimulus	n/a	n/a	standard
158.3671875000	n/a	40542	stimulus	438	n/a	oddball_with_reponse
158.8046875000	n/a	40654	response	n/a	n/a	response
159.3671875000	n/a	40798	stimulus	n/a	n/a	standard
160.3828125000	n/a	41058	stimulus	n/a	n/a	standard
161.3750000000	n/a	41312	stimulus	n/a	n/a	standard
162.3632812500	n/a	41565	stimulus	n/a	n/a	standard
163.3632812500	n/a	41821	stimulus	n/a	n/a	standard
164.3710937500	n/a	42079	stimulus	n/a	n/a	noise
165.3710937500	n/a	42335	stimulus	n/a	n/a	standard
166.3710937500	n/a	42591	stimulus	n/a	n/a	noise
167.3671875000	n/a	42846	stimulus	n/a	n/a	standard
168.3632812500	n/a	43101	stimulus	n/a	n/a	noise
169.3710937500	n/a	43359	stimulus	n/a	n/a	standard
170.3710937500	n/a	43615	stimulus	n/a	n/a	noise
171.3710937500	n/a	43871	stimulus	n/a	n/a	standard
172.3710937500	n/a	44127	stimulus	n/a	n/a	standard
173.3710937500	n/a	44383	stimulus	n/a	n/a	standard
174.3789062500	n/a	44641	stimulus	n/a	n/a	noise
175.3828125000	n/a	44898	stimulus	n/a	n/a	standard
176.3867187500	n/a	45155	stimulus	n/a	n/a	oddball
177.3750000000	n/a	45408	stimulus	n/a	n/a	standard
