Protocol....=familiarite
Task........=animal/no animal
operator....=
doctor......=
referral....=
institution.=cerco
subject.....=
age.........=
sex.........=
hand........=
medications.=
class.......=
Sequence....=
SubjectType.=
date........=
time........=
DataFile....=
Serie.......=
Event  Resp  Type  Correct  Latency
-----  ----  ----  -------  -------
70	0	9070	0	1.000
71	1	8071	0	0.449
72	1	10072	0	0.387
73	0	9073	0	1.000
74	1	10074	0	0.456
75	0	9075	0	1.000
76	1	8076	0	0.443
77	1	10077	0	0.441
78	0	7078	1	1.000
79	0	7079	0	1.000
80	0	9080	0	1.000
81	1	10081	0	0.397
82	0	9082	0	1.000
83	1	8083	0	0.412
84	1	10084	0	0.462
85	0	9085	0	1.000
86	1	10086	0	0.480
87	1	8087	0	0.412
88	1	8088	0	0.424
89	0	7089	0	1.000
90	0	7090	0	1.000
91	0	7091	0	1.000
92	1	10092	0	0.515
93	1	8093	0	0.426
94	0	7094	0	1.000
95	0	9095	0	1.000
96	1	8096	0	0.430
97	0	9097	0	1.000
98	1	10098	0	1.000
99	0	9099	0	1.000
100	1	8100	0	0.483
1	1	10001	0	0.421
2	1	10002	0	0.478
3	0	7003	0	1.000
4	1	8004	0	0.437
5	0	9005	0	1.000
6	1	8006	0	0.448
7	0	9007	0	1.000
8	0	9008	0	1.000
9	0	7009	0	1.000
10	1	8010	0	0.428
11	0	9011	0	1.000
12	1	10012	0	0.403
13	1	8013	0	0.402
14	0	7014	0	0.415
15	1	10015	0	1.000
16	0	9016	0	1.000
17	1	8017	0	0.437
18	1	10018	0	0.494
19	1	10019	0	0.419
20	0	7020	0	1.000
21	0	7021	0	1.000
22	1	10022	0	0.506
23	0	9023	0	1.000
24	1	8024	0	0.490
25	0	9025	0	1.000
26	1	10026	0	0.431
27	1	10027	0	0.387
28	1	10028	0	0.532
29	1	8029	0	0.396
30	1	8030	0	0.429
31	1	10031	0	0.436
32	1	8032	0	0.334
33	1	10033	0	0.350
34	1	8034	0	0.395
35	0	7035	0	1.000
36	0	9036	0	1.000
37	0	7037	0	1.000
38	0	9038	0	1.000
39	0	9039	0	1.000
40	0	7040	0	1.000
41	0	7041	1	1.000
42	0	7042	0	1.000
43	0	9043	0	1.000
44	0	7044	0	1.000
45	1	10045	0	0.575
46	1	10046	0	0.422
47	0	9047	0	1.000
48	1	10048	0	0.436
49	0	7049	1	1.000
50	0	7050	0	1.000
51	0	7051	0	1.000
52	1	10052	0	0.423
53	0	9053	0	1.000
54	1	10054	0	0.462
55	0	9055	0	1.000
56	0	9056	0	1.000
57	0	9057	0	1.000
58	0	7058	0	1.000
59	1	8059	0	0.406
60	1	8060	0	0.389
61	1	8061	0	0.559
62	1	10062	0	0.401
63	1	8063	0	0.414
64	1	8064	0	0.418
65	1	10065	0	0.403
66	1	8066	0	0.413
67	1	8067	0	0.381
68	0	7068	0	1.000
69	0	9069	0	1.000
70	1	8070	0	0.432
71	1	8071	0	0.431
72	0	7072	0	1.000
73	0	7073	0	1.000
74	1	10074	0	0.474
75	0	9075	0	1.000
76	1	8076	0	0.474
77	1	10077	0	0.460
78	0	9078	0	1.000
79	0	9079	0	1.000
80	1	8080	0	0.452
81	1	10081	0	0.412
82	0	7082	0	1.000
83	0	9083	0	1.000
84	1	8084	0	0.476
85	0	9085	0	1.000
86	0	7086	0	1.000
87	1	8087	0	0.453
88	1	10088	0	0.386
89	0	9089	0	1.000
90	0	7090	0	1.000
91	0	7091	0	1.000
92	1	8092	0	0.415
93	0	9093	0	1.000
94	0	7094	0	1.000
95	1	8095	0	0.467
96	1	10096	0	0.376
97	1	10097	0	0.448
98	0	9098	0	1.000
99	0	7099	0	1.000
100	0	7100	0	1.000
1	1	8001	0	0.432
2	1	10002	0	0.380
3	0	9003	0	1.000
4	0	9004	0	1.000
5	1	8005	0	0.431
6	1	10006	0	1.000
7	1	8007	0	0.418
8	1	10008	0	0.547
9	1	10009	0	0.459
10	0	9010	0	1.000
11	0	9011	0	1.000
12	0	7012	0	1.000
13	0	9013	0	1.000
14	1	8014	0	0.470
15	1	10015	0	0.420
16	1	10016	0	0.407
17	1	8017	0	0.404
18	0	7018	0	1.000
19	0	7019	0	1.000
20	1	8020	0	0.430
21	0	7021	0	1.000
22	1	10022	0	0.457
23	0	7023	0	1.000
24	0	7024	0	1.000
25	0	9025	0	1.000
26	0	7026	0	1.000
27	0	7027	0	1.000
28	0	7028	0	1.000
29	0	9029	0	1.000
30	0	9030	1	1.000
31	1	8031	0	0.476
32	0	7032	0	1.000
33	1	10033	0	0.470
34	1	10034	0	0.836
35	0	7035	0	1.000
36	1	8036	0	0.434
37	1	10037	0	0.424
38	0	9038	0	1.000
39	1	8039	0	0.462
40	1	10040	0	0.430
41	1	8041	0	0.398
42	1	10042	0	0.421
43	0	9043	0	1.000
44	0	9044	0	1.000
45	0	9045	0	1.000
46	1	10046	0	0.419
47	1	10047	0	0.396
48	1	8048	0	0.438
49	1	10049	0	0.423
50	1	10050	0	0.425
51	0	9051	0	1.000
52	1	8052	0	0.419
53	0	7053	0	1.000
54	0	9054	0	1.000
55	1	8055	0	0.409
56	0	7056	0	1.000
57	1	10057	0	0.440
58	0	9058	0	1.000
59	1	10059	0	0.389
60	1	8060	0	0.366
61	0	7061	0	1.000
62	1	10062	0	0.399
63	1	10063	0	0.402
64	1	8064	0	0.409
65	0	7065	0	1.000
66	1	10066	0	0.463
67	1	10067	0	0.389
68	0	9068	0	1.000
69	0	9069	0	1.000
70	0	7070	0	1.000
71	0	9071	0	1.000
72	0	9072	0	1.000
73	0	9073	1	1.000
74	0	7074	0	1.000
75	0	7075	0	1.000
76	1	8076	0	0.407
77	0	7077	0	1.000
78	1	8078	0	0.389
79	1	8079	0	0.376
80	1	8080	0	0.396
81	0	7081	0	1.000
82	0	7082	0	1.000
83	1	8083	0	0.454
84	1	8084	0	0.638
85	0	9085	0	1.000
86	1	10086	0	0.396
87	0	9087	1	1.000
88	0	9088	0	1.000
89	0	7089	0	1.000
90	1	10090	0	0.427
91	1	8091	0	0.430
92	0	7092	0	1.000
93	1	10093	0	0.403
94	1	8094	0	0.395
95	0	9095	0	1.000
96	0	7096	0	1.000
97	1	8097	0	0.435
98	0	9098	0	1.000
99	0	7099	0	1.000
100	1	8100	0	0.453
1	0	7001	0	1.000
2	0	9002	0	1.000
3	1	10003	0	0.369
4	1	8004	0	0.436
5	1	10005	0	0.380
6	0	7006	0	1.000
7	1	10007	0	0.353
8	1	8008	0	0.475
9	1	10009	0	1.000
10	0	9010	0	1.000
11	0	9011	0	1.000
12	0	7012	0	1.000
13	0	7013	0	1.000
14	1	10014	0	0.426
15	0	9015	0	1.000
16	1	10016	0	0.428
17	1	10017	0	0.355
18	0	9018	0	0.402
19	0	9019	0	1.000
20	1	10020	0	0.463
21	1	8021	0	0.484
22	1	10022	0	0.403
23	1	10023	0	0.445
24	0	9024	0	1.000
25	1	8025	0	0.453
26	0	9026	0	1.000
27	0	7027	0	0.464
28	1	8028	0	0.399
29	1	10029	0	0.420
30	0	9030	0	1.000
31	0	7031	0	1.000
32	0	7032	0	1.000
33	1	10033	0	0.434
34	0	9034	0	1.000
35	0	7035	0	1.000
36	1	10036	0	0.495
37	1	8037	0	0.438
38	0	7038	0	1.000
39	0	7039	0	1.000
40	1	8040	0	0.425
41	1	8041	0	0.456
42	0	7042	0	1.000
43	0	9043	0	1.000
44	0	9044	0	1.000
45	0	7045	0	0.429
46	1	10046	0	0.488
47	0	9047	0	1.000
48	0	7048	1	1.000
49	1	8049	0	0.495
50	1	8050	0	0.476
51	0	9051	0	1.000
52	0	7052	0	1.000
53	0	9053	0	1.000
54	0	7054	0	0.477
55	0	9055	0	1.000
56	0	7056	0	1.000
57	1	8057	0	0.451
58	1	8058	0	0.405
59	0	7059	0	1.000
60	1	8060	0	0.443
61	0	7061	0	1.000
62	1	10062	0	0.544
63	0	9063	0	1.000
64	0	7064	0	1.000
65	1	10065	0	0.451
66	1	10066	0	0.481
67	1	10067	0	0.474
68	0	7068	0	1.000
69	1	10069	0	0.540
70	0	9070	0	1.000
71	1	8071	0	0.478
72	1	10072	0	0.486
73	1	10073	0	0.438
74	1	8074	0	0.455
75	0	9075	0	1.000
76	1	8076	0	0.423
77	1	8077	0	0.403
78	0	7078	0	1.000
79	1	8079	0	0.466
80	0	9080	0	1.000
81	0	9081	0	1.000
82	0	7082	1	1.000
83	0	9083	0	1.000
84	0	9084	0	1.000
85	1	8085	0	0.393
86	1	10086	0	0.433
87	0	9087	0	1.000
88	1	8088	0	0.454
89	0	7089	0	1.000
90	1	8090	0	0.426
91	0	7091	0	1.000
92	1	8092	0	0.433
93	0	7093	0	1.000
94	1	8094	0	0.415
95	0	9095	0	1.000
96	1	10096	0	0.481
97	1	8097	0	0.444
98	1	10098	0	0.357
99	1	8099	0	0.414
100	1	10100	0	0.390
1	0	7001	0	1.000
2	0	7002	0	1.000
3	1	8003	0	0.456
4	0	9004	0	1.000
5	1	10005	0	0.397
6	0	7006	0	1.000
7	1	10007	0	0.462
8	0	9008	0	1.000
9	0	7009	0	1.000
10	1	10010	0	0.395
11	0	7011	0	1.000
12	0	7012	0	1.000
13	1	8013	0	0.395
14	0	9014	0	1.000
15	1	10015	0	0.454
16	1	8016	0	0.461
17	1	10017	0	0.463
18	0	9018	0	1.000
19	0	9019	0	1.000
20	1	8020	0	0.467
21	1	10021	0	0.583
22	0	7022	0	1.000
23	0	9023	0	1.000
24	0	7024	0	1.000
25	0	9025	0	1.000
26	1	8026	0	0.406
27	0	7027	1	1.000
28	1	10028	0	0.430
29	1	10029	0	0.407
30	1	8030	0	0.413
31	0	7031	0	1.000
32	0	9032	0	1.000
33	1	10033	0	0.500
34	1	8034	0	0.463
35	1	10035	0	0.369
36	1	8036	0	0.441
37	1	10037	0	0.396
38	0	7038	0	1.000
39	0	9039	0	1.000
40	0	7040	0	1.000
41	1	10041	0	0.461
42	0	9042	0	1.000
43	1	8043	0	0.495
44	0	9044	1	1.000
45	1	8045	0	0.422
46	1	10046	0	0.409
47	0	7047	0	0.392
48	0	7048	0	1.000
49	1	8049	0	0.505
50	0	7050	0	1.000
51	0	9051	0	1.000
52	0	9052	0	1.000
53	0	9053	0	1.000
54	0	7054	0	1.000
55	1	10055	0	1.000
56	1	8056	0	0.446
57	1	10057	0	0.376
58	1	10058	0	0.457
59	0	9059	0	1.000
60	1	10060	0	0.462
61	0	9061	0	1.000
62	1	8062	0	0.428
63	1	8063	0	0.431
64	0	7064	0	1.000
65	0	9065	0	1.000
66	1	8066	0	0.387
67	0	9067	0	1.000
68	1	10068	0	0.498
69	0	9069	0	1.000
70	1	8070	0	0.409
71	0	7071	0	1.000
72	0	7072	0	1.000
73	1	8073	0	0.399
74	1	10074	0	0.424
75	1	8075	0	0.400
76	1	8076	0	0.401
77	1	10077	0	0.414
78	1	8078	0	0.379
79	1	10079	0	0.438
80	0	9080	0	1.000
81	0	7081	0	1.000
82	0	9082	0	1.000
83	1	8083	0	0.426
84	0	9084	0	1.000
85	1	10085	0	0.412
86	0	7086	0	1.000
87	1	8087	0	0.424
88	0	9088	0	1.000
89	0	7089	0	0.756
90	1	8090	0	0.516
91	1	10091	0	1.000
92	0	9092	0	1.000
93	1	8093	0	0.408
94	1	10094	0	0.437
95	1	8095	0	0.416
96	0	7096	0	1.000
97	0	7097	0	1.000
98	0	7098	0	1.000
99	1	10099	0	0.439
100	0	9100	0	1.000
1	1	8001	0	0.409
2	0	7002	0	1.000
3	0	9003	0	1.000
4	1	8004	0	0.417
5	0	9005	0	1.000
6	1	8006	0	0.403
7	0	9007	0	1.000
8	0	7008	0	1.000
9	0	9009	0	1.000
10	0	9010	0	1.000
11	0	7011	0	1.000
12	0	9012	0	1.000
13	1	10013	0	1.000
14	1	10014	0	0.445
15	1	10015	0	0.390
16	0	9016	1	1.000
17	1	10017	0	0.437
18	0	9018	0	1.000
19	1	10019	0	0.463
20	1	8020	0	0.455
21	1	8021	0	0.446
22	1	8022	0	0.421
23	0	7023	0	1.000
24	0	7024	0	1.000
25	1	8025	0	0.389
26	0	7026	0	1.000
27	0	9027	0	1.000
28	1	8028	0	0.419
29	0	7029	0	1.000
30	0	7030	0	1.000
31	1	10031	0	0.410
32	1	10032	0	1.000
33	1	10033	0	1.000
34	1	8034	0	0.420
35	1	8035	0	0.399
36	1	10036	0	0.430
37	0	9037	0	1.000
38	0	9038	0	1.000
39	1	8039	0	0.398
40	1	8040	0	0.386
41	0	9041	0	0.474
42	1	8042	0	0.545
43	0	7043	0	1.000
44	1	8044	0	0.482
45	1	8045	0	0.433
46	1	8046	0	0.403
47	1	10047	0	0.432
48	1	10048	0	0.464
49	1	10049	0	0.384
50	0	9050	0	1.000
51	1	8051	0	0.489
52	1	10052	0	0.472
53	0	7053	0	1.000
54	0	7054	0	1.000
55	0	7055	0	1.000
56	0	7056	0	1.000
57	0	9057	0	1.000
58	0	9058	0	1.000
59	0	7059	0	1.000
60	0	9060	0	1.000
61	0	7061	0	1.000
62	0	9062	0	1.000
63	0	7063	0	1.000
64	1	8064	0	0.492
65	1	8065	0	0.420
66	0	9066	1	1.000
67	1	10067	0	0.439
68	0	7068	0	0.454
69	0	9069	0	1.000
70	0	7070	0	1.000
71	1	8071	0	0.429
72	1	10072	0	0.421
73	1	10073	0	0.428
74	1	10074	0	1.000
75	1	10075	0	0.497
76	0	9076	0	1.000
77	0	9077	0	1.000
78	1	10078	0	0.431
79	0	9079	0	1.000
80	1	8080	0	0.437
81	1	8081	0	0.411
82	1	10082	0	0.521
83	0	7083	0	1.000
84	0	7084	0	1.000
85	1	10085	0	0.474
86	1	10086	0	0.406
87	0	7087	0	1.000
88	0	9088	0	1.000
89	0	9089	0	1.000
90	0	7090	0	1.000
91	0	7091	0	1.000
92	1	10092	0	1.000
93	1	10093	0	0.464
94	0	9094	0	1.000
95	0	7095	0	1.000
96	0	7096	0	1.000
97	1	8097	0	0.489
98	1	8098	0	0.405
99	1	10099	0	1.000
100	1	8100	0	0.535
1	0	9001	1	1.000
2	1	8002	0	0.404
3	1	10003	0	0.371
4	1	8004	0	0.404
5	0	7005	0	1.000
6	1	8006	0	0.388
7	1	10007	0	0.386
8	1	10008	0	1.000
9	0	7009	0	1.000
10	1	8010	0	0.441
11	0	7011	0	1.000
12	1	10012	0	0.417
13	1	8013	0	0.396
14	0	7014	0	1.000
15	0	9015	0	1.000
16	1	10016	0	0.489
17	0	7017	0	1.000
18	0	7018	0	1.000
19	1	8019	0	0.423
20	1	8020	0	0.387
21	0	9021	0	1.000
22	0	7022	0	1.000
23	0	9023	0	1.000
24	1	8024	0	0.489
25	0	9025	0	1.000
26	0	9026	0	1.000
27	0	9027	1	1.000
28	0	7028	0	1.000
29	0	7029	0	1.000
30	0	9030	0	1.000
31	1	8031	0	0.492
32	0	7032	0	1.000
33	1	8033	0	0.444
34	1	10034	0	1.000
35	0	7035	0	1.000
36	0	9036	0	1.000
37	1	8037	0	0.448
38	0	7038	0	1.000
39	1	10039	0	0.407
40	0	9040	0	1.000
41	0	7041	0	1.000
42	1	8042	0	0.442
43	1	10043	0	0.485
44	1	8044	0	0.404
45	0	7045	0	1.000
46	1	10046	0	0.496
47	1	10047	0	0.434
48	1	10048	0	0.430
49	1	10049	0	0.433
50	0	9050	0	1.000
51	1	8051	0	0.401
52	1	10052	0	0.414
53	0	7053	0	1.000
54	1	8054	0	0.419
55	0	7055	0	1.000
56	0	9056	0	1.000
57	0	9057	0	1.000
58	1	8058	0	0.444
59	1	8059	0	0.412
60	1	10060	0	0.427
61	0	7061	0	1.000
62	0	9062	0	1.000
63	1	10063	0	0.440
64	1	8064	0	0.405
65	1	8065	0	0.444
66	1	10066	0	1.000
67	0	7067	0	1.000
68	1	10068	0	0.515
69	0	9069	0	1.000
70	1	10070	0	0.460
71	1	8071	0	0.427
72	1	10072	0	0.476
73	0	9073	0	1.000
74	1	8074	0	0.459
75	1	8075	0	0.446
76	1	8076	0	0.415
77	1	10077	0	0.353
78	0	9078	0	1.000
79	0	9079	1	1.000
80	0	7080	0	1.000
81	0	9081	0	1.000
82	1	10082	0	0.472
83	0	7083	0	1.000
84	0	9084	0	1.000
85	0	9085	0	1.000
86	0	7086	0	1.000
87	0	7087	0	1.000
88	0	9088	0	1.000
89	0	7089	0	1.000
90	0	9090	0	1.000
91	1	8091	0	0.455
92	1	10092	0	0.416
93	1	10093	0	0.397
94	1	10094	0	0.433
95	0	7095	0	1.000
96	0	7096	0	1.000
97	1	8097	0	0.482
98	0	9098	0	1.000
99	1	10099	0	0.378
100	0	9100	0	1.000
1	0	9001	1	1.000
2	0	7002	0	1.000
3	1	8003	0	0.383
4	1	10004	0	0.377
5	1	8005	0	0.410
6	1	8006	0	0.371
7	1	8007	0	0.409
8	1	8008	0	0.401
9	0	7009	0	1.000
10	0	9010	0	1.000
11	1	8011	0	0.583
12	0	9012	0	1.000
13	0	9013	0	0.418
14	0	9014	0	1.000
15	1	10015	0	0.491
16	1	8016	0	0.484
17	0	9017	0	1.000
18	0	7018	0	1.000
19	0	9019	0	1.000
20	1	10020	0	0.494
21	0	9021	0	1.000
22	0	9022	0	1.000
23	1	10023	0	0.464
24	1	8024	0	0.446
25	0	7025	0	1.000
26	0	7026	0	1.000
27	1	8027	0	0.459
28	1	8028	0	0.428
29	0	9029	0	1.000
30	0	7030	0	1.000
31	1	8031	0	0.547
32	1	8032	0	0.397
33	1	10033	0	0.390
34	0	9034	0	1.000
35	0	9035	0	1.000
36	0	7036	0	1.000
37	1	10037	0	1.000
38	0	7038	0	1.000
39	1	10039	0	0.401
40	0	7040	0	1.000
41	0	7041	0	1.000
42	0	9042	0	1.000
43	1	8043	0	0.407
44	0	9044	0	1.000
45	1	8045	0	0.439
46	1	8046	0	0.394
47	1	8047	0	0.369
48	0	7048	0	1.000
49	1	10049	0	0.458
50	0	7050	0	1.000
51	0	9051	0	1.000
52	0	7052	0	1.000
53	0	9053	0	1.000
54	0	7054	0	1.000
55	0	9055	0	1.000
56	0	7056	0	1.000
57	0	7057	0	0.445
58	0	7058	0	1.000
59	0	9059	0	1.000
60	1	10060	0	0.475
61	0	7061	0	0.502
62	1	10062	0	0.425
63	1	8063	0	0.477
64	0	7064	0	1.000
65	0	9065	0	1.000
66	1	8066	0	0.418
67	0	9067	0	1.000
68	0	9068	0	1.000
69	1	10069	0	0.403
70	0	7070	0	1.000
71	1	10071	0	0.457
72	0	9072	0	1.000
73	1	8073	0	0.463
74	0	7074	0	1.000
75	0	7075	0	0.437
76	1	10076	0	0.529
77	0	9077	0	1.000
78	1	8078	0	0.462
79	1	10079	0	0.469
80	1	8080	0	0.389
81	1	8081	0	0.403
82	1	8082	0	0.392
83	1	10083	0	0.380
84	1	10084	0	0.417
85	0	9085	0	1.000
86	1	10086	0	0.426
87	1	10087	0	0.438
88	1	10088	0	0.401
89	1	10089	0	0.427
90	0	7090	0	1.000
91	1	10091	0	0.448
92	1	8092	0	0.403
93	1	8093	0	0.373
94	1	10094	0	0.428
95	1	10095	0	0.454
96	0	9096	0	1.000
97	1	10097	0	0.444
98	0	7098	0	1.000
99	1	10099	0	0.453
100	0	7100	0	1.000
1	1	10001	0	0.395
2	0	7002	0	1.000
3	1	10003	0	0.391
4	0	7004	0	1.000
5	1	8005	0	0.405
6	0	9006	0	1.000
7	1	10007	0	0.407
8	0	7008	0	1.000
9	0	7009	0	1.000
10	0	7010	0	1.000
11	1	8011	0	0.443
12	1	10012	0	0.391
13	1	8013	0	0.404
14	0	7014	0	1.000
15	1	10015	0	0.392
16	0	9016	0	1.000
17	1	8017	0	0.432
18	1	8018	0	0.381
19	0	9019	1	1.000
20	1	8020	0	0.433
21	0	7021	0	1.000
22	1	10022	0	1.000
23	0	7023	0	1.000
24	0	9024	0	1.000
25	0	9025	0	1.000
26	0	9026	0	1.000
27	1	10027	0	0.433
28	1	10028	0	0.409
29	1	8029	0	0.398
30	1	8030	0	0.385
31	1	8031	0	0.388
32	1	8032	0	0.452
33	1	10033	0	0.420
34	0	9034	1	1.000
35	0	9035	0	1.000
36	1	8036	0	0.381
37	1	8037	0	0.416
38	0	7038	0	1.000
39	0	7039	0	1.000
40	1	10040	0	0.418
41	1	10041	0	0.365
42	0	7042	0	1.000
43	0	7043	0	1.000
44	0	7044	0	1.000
45	0	9045	1	1.000
46	1	8046	0	0.415
47	0	9047	1	1.000
48	1	8048	0	0.414
49	0	9049	0	1.000
50	0	7050	0	1.000
51	1	10051	0	0.496
52	1	10052	0	0.417
53	1	10053	0	0.454
54	0	9054	0	1.000
