onset	duration	sample	trial_type	response_time	stim_file	value
5.2539062500	n/a	1345	stimulus	n/a	n/a	standard
5.7656250000	n/a	1476	stimulus	n/a	n/a	standard
6.7695312500	n/a	1733	stimulus	n/a	n/a	standard
7.7968750000	n/a	1996	stimulus	n/a	n/a	standard
8.7851562500	n/a	2249	stimulus	n/a	n/a	standard
9.8281250000	n/a	2516	stimulus	n/a	n/a	standard
10.7812500000	n/a	2760	stimulus	n/a	n/a	standard
11.7695312500	n/a	3013	stimulus	n/a	n/a	standard
12.7890625000	n/a	3274	stimulus	n/a	n/a	standard
13.7890625000	n/a	3530	stimulus	383	n/a	oddball_with_reponse
14.1718750000	n/a	3628	response	n/a	n/a	response
14.8398437500	n/a	3799	stimulus	n/a	n/a	standard
15.8398437500	n/a	4055	stimulus	n/a	n/a	standard
16.8085937500	n/a	4303	stimulus	n/a	n/a	standard
17.8203125000	n/a	4562	stimulus	n/a	n/a	standard
18.8046875000	n/a	4814	stimulus	n/a	n/a	standard
19.8203125000	n/a	5074	stimulus	n/a	n/a	noise
20.8710937500	n/a	5343	stimulus	n/a	n/a	standard
21.8867187500	n/a	5603	stimulus	n/a	n/a	standard
22.8554687500	n/a	5851	stimulus	n/a	n/a	standard
23.8554687500	n/a	6107	stimulus	n/a	n/a	noise
24.8710937500	n/a	6367	stimulus	n/a	n/a	standard
25.8984375000	n/a	6630	stimulus	n/a	n/a	noise
26.9335937500	n/a	6895	stimulus	n/a	n/a	standard
27.8828125000	n/a	7138	stimulus	n/a	n/a	standard
28.9062500000	n/a	7400	stimulus	n/a	n/a	standard
29.8867187500	n/a	7651	stimulus	n/a	n/a	standard
30.9335937500	n/a	7919	stimulus	n/a	n/a	standard
31.9531250000	n/a	8180	stimulus	n/a	n/a	standard
32.9218750000	n/a	8428	stimulus	n/a	n/a	noise
33.9218750000	n/a	8684	stimulus	n/a	n/a	standard
34.9765625000	n/a	8954	stimulus	469	n/a	oddball_with_reponse
35.4453125000	n/a	9074	response	n/a	n/a	response
35.9492187500	n/a	9203	stimulus	n/a	n/a	standard
36.9062500000	n/a	9448	stimulus	n/a	n/a	standard
37.9648437500	n/a	9719	stimulus	527	n/a	oddball_with_reponse
38.4921875000	n/a	9854	response	n/a	n/a	response
38.9492187500	n/a	9971	stimulus	n/a	n/a	standard
39.9492187500	n/a	10227	stimulus	n/a	n/a	noise
40.9687500000	n/a	10488	stimulus	n/a	n/a	standard
41.9570312500	n/a	10741	stimulus	n/a	n/a	oddball
42.9765625000	n/a	11002	stimulus	n/a	n/a	standard
43.9804687500	n/a	11259	stimulus	n/a	n/a	noise
44.9609375000	n/a	11510	stimulus	n/a	n/a	standard
45.9843750000	n/a	11772	stimulus	n/a	n/a	oddball
47.0039062500	n/a	12033	stimulus	n/a	n/a	standard
48.0078125000	n/a	12290	stimulus	562	n/a	oddball_with_reponse
48.5703125000	n/a	12434	response	n/a	n/a	response
48.9960937500	n/a	12543	stimulus	n/a	n/a	standard
49.9804687500	n/a	12795	stimulus	n/a	n/a	noise
51.0117187500	n/a	13059	stimulus	n/a	n/a	standard
52.0078125000	n/a	13314	stimulus	n/a	n/a	standard
53.0000000000	n/a	13568	stimulus	n/a	n/a	oddball
54.0429687500	n/a	13835	stimulus	n/a	n/a	standard
54.9882812500	n/a	14077	stimulus	n/a	n/a	standard
56.0234375000	n/a	14342	stimulus	n/a	n/a	standard
57.0117187500	n/a	14595	stimulus	n/a	n/a	standard
58.0117187500	n/a	14851	stimulus	n/a	n/a	standard
59.0195312500	n/a	15109	stimulus	n/a	n/a	standard
60.0000000000	n/a	15360	stimulus	n/a	n/a	oddball
61.0703125000	n/a	15634	stimulus	n/a	n/a	standard
62.0195312500	n/a	15877	stimulus	n/a	n/a	standard
63.0898437500	n/a	16151	stimulus	n/a	n/a	standard
64.0468750000	n/a	16396	stimulus	n/a	n/a	standard
65.0507812500	n/a	16653	stimulus	n/a	n/a	oddball
66.0781250000	n/a	16916	stimulus	n/a	n/a	standard
67.0351562500	n/a	17161	stimulus	n/a	n/a	standard
68.0976562500	n/a	17433	stimulus	n/a	n/a	oddball
69.0585937500	n/a	17679	stimulus	n/a	n/a	standard
70.0468750000	n/a	17932	stimulus	n/a	n/a	standard
71.0585937500	n/a	18191	stimulus	n/a	n/a	noise
72.0976562500	n/a	18457	stimulus	n/a	n/a	standard
73.0742187500	n/a	18707	stimulus	n/a	n/a	noise
74.0781250000	n/a	18964	stimulus	n/a	n/a	standard
75.0781250000	n/a	19220	stimulus	n/a	n/a	standard
76.0546875000	n/a	19470	stimulus	n/a	n/a	standard
77.0937500000	n/a	19736	stimulus	n/a	n/a	standard
78.0781250000	n/a	19988	stimulus	n/a	n/a	standard
79.0625000000	n/a	20240	stimulus	363	n/a	oddball_with_reponse
79.4257812500	n/a	20333	response	n/a	n/a	response
80.1132812500	n/a	20509	stimulus	n/a	n/a	standard
81.0742187500	n/a	20755	stimulus	n/a	n/a	standard
82.1171875000	n/a	21022	stimulus	n/a	n/a	noise
83.1289062500	n/a	21281	stimulus	n/a	n/a	standard
84.1601562500	n/a	21545	stimulus	n/a	n/a	standard
85.1367187500	n/a	21795	stimulus	n/a	n/a	standard
86.1640625000	n/a	22058	stimulus	n/a	n/a	oddball
87.1562500000	n/a	22312	stimulus	n/a	n/a	standard
88.1562500000	n/a	22568	stimulus	n/a	n/a	standard
89.1875000000	n/a	22832	stimulus	n/a	n/a	standard
90.1679687500	n/a	23083	stimulus	n/a	n/a	noise
91.1835937500	n/a	23343	stimulus	n/a	n/a	standard
92.1835937500	n/a	23599	stimulus	418	n/a	oddball_with_reponse
92.6015625000	n/a	23706	response	n/a	n/a	response
93.1875000000	n/a	23856	stimulus	n/a	n/a	standard
94.2070312500	n/a	24117	stimulus	n/a	n/a	standard
95.1796875000	n/a	24366	stimulus	n/a	n/a	standard
96.2265625000	n/a	24634	stimulus	484	n/a	oddball_with_reponse
