onset	duration	sample	trial_type	response_time	stim_file	value
3.3710937500	n/a	863	stimulus	n/a	n/a	standard
4.3359375000	n/a	1110	stimulus	n/a	n/a	standard
5.3320312500	n/a	1365	stimulus	n/a	n/a	standard
6.3476562500	n/a	1625	stimulus	n/a	n/a	standard
7.3437500000	n/a	1880	stimulus	n/a	n/a	standard
8.3320312500	n/a	2133	stimulus	n/a	n/a	standard
9.3320312500	n/a	2389	stimulus	n/a	n/a	standard
10.3320312500	n/a	2645	stimulus	n/a	n/a	standard
11.3359375000	n/a	2902	stimulus	n/a	n/a	standard
12.3359375000	n/a	3158	stimulus	n/a	n/a	standard
13.3359375000	n/a	3414	stimulus	n/a	n/a	standard
14.3359375000	n/a	3670	stimulus	n/a	n/a	standard
15.3398437500	n/a	3927	stimulus	n/a	n/a	standard
16.3437500000	n/a	4184	stimulus	n/a	n/a	standard
17.3437500000	n/a	4440	stimulus	n/a	n/a	noise
18.3359375000	n/a	4694	stimulus	n/a	n/a	standard
19.3437500000	n/a	4952	stimulus	n/a	n/a	noise
20.3593750000	n/a	5212	stimulus	n/a	n/a	standard
21.3398437500	n/a	5463	stimulus	n/a	n/a	noise
22.3398437500	n/a	5719	stimulus	n/a	n/a	standard
23.3437500000	n/a	5976	stimulus	457	n/a	oddball_with_reponse
23.8007812500	n/a	6093	response	n/a	n/a	response
24.3398437500	n/a	6231	stimulus	n/a	n/a	standard
25.3398437500	n/a	6487	stimulus	n/a	n/a	standard
26.3476562500	n/a	6745	stimulus	551	n/a	oddball_with_reponse
26.8984375000	n/a	6886	response	n/a	n/a	response
27.3437500000	n/a	7000	stimulus	n/a	n/a	standard
28.3593750000	n/a	7260	stimulus	426	n/a	oddball_with_reponse
28.7851562500	n/a	7369	response	n/a	n/a	response
29.3398437500	n/a	7511	stimulus	n/a	n/a	standard
30.3437500000	n/a	7768	stimulus	379	n/a	oddball_with_reponse
30.7226562500	n/a	7865	response	n/a	n/a	response
31.3398437500	n/a	8023	stimulus	n/a	n/a	standard
32.3398437500	n/a	8279	stimulus	n/a	n/a	standard
33.3398437500	n/a	8535	stimulus	n/a	n/a	standard
34.3398437500	n/a	8791	stimulus	n/a	n/a	standard
35.3437500000	n/a	9048	stimulus	293	n/a	oddball_with_reponse
35.6367187500	n/a	9123	response	n/a	n/a	response
36.3398437500	n/a	9303	stimulus	n/a	n/a	standard
37.3398437500	n/a	9559	stimulus	n/a	n/a	standard
38.3398437500	n/a	9815	stimulus	n/a	n/a	standard
39.3398437500	n/a	10071	stimulus	n/a	n/a	noise
40.3398437500	n/a	10327	stimulus	n/a	n/a	standard
41.3398437500	n/a	10583	stimulus	n/a	n/a	noise
42.3398437500	n/a	10839	stimulus	n/a	n/a	standard
43.3437500000	n/a	11096	stimulus	n/a	n/a	standard
44.3437500000	n/a	11352	stimulus	n/a	n/a	standard
45.3398437500	n/a	11607	stimulus	n/a	n/a	standard
46.3398437500	n/a	11863	stimulus	n/a	n/a	standard
47.3398437500	n/a	12119	stimulus	367	n/a	oddball_with_reponse
47.7070312500	n/a	12213	response	n/a	n/a	response
48.3398437500	n/a	12375	stimulus	n/a	n/a	standard
49.3398437500	n/a	12631	stimulus	445	n/a	oddball_with_reponse
49.7851562500	n/a	12745	response	n/a	n/a	response
50.3398437500	n/a	12887	stimulus	n/a	n/a	standard
51.3437500000	n/a	13144	stimulus	n/a	n/a	noise
52.3437500000	n/a	13400	stimulus	n/a	n/a	standard
53.3398437500	n/a	13655	stimulus	n/a	n/a	standard
54.3476562500	n/a	13913	stimulus	n/a	n/a	standard
55.3398437500	n/a	14167	stimulus	n/a	n/a	noise
56.3398437500	n/a	14423	stimulus	n/a	n/a	standard
57.3437500000	n/a	14680	stimulus	367	n/a	oddball_with_reponse
57.7109375000	n/a	14774	response	n/a	n/a	response
58.3515625000	n/a	14938	stimulus	n/a	n/a	standard
59.3476562500	n/a	15193	stimulus	n/a	n/a	noise
60.3554687500	n/a	15451	stimulus	n/a	n/a	standard
61.3398437500	n/a	15703	stimulus	n/a	n/a	noise
62.3398437500	n/a	15959	stimulus	n/a	n/a	standard
63.3398437500	n/a	16215	stimulus	664	n/a	oddball_with_reponse
64.0039062500	n/a	16385	response	n/a	n/a	response
64.3398437500	n/a	16471	stimulus	n/a	n/a	standard
65.3398437500	n/a	16727	stimulus	n/a	n/a	standard
66.3554687500	n/a	16987	stimulus	672	n/a	oddball_with_reponse
67.0273437500	n/a	17159	response	n/a	n/a	response
67.3437500000	n/a	17240	stimulus	n/a	n/a	standard
68.3515625000	n/a	17498	stimulus	n/a	n/a	standard
69.3515625000	n/a	17754	stimulus	n/a	n/a	standard
70.3398437500	n/a	18007	stimulus	n/a	n/a	standard
71.3398437500	n/a	18263	stimulus	n/a	n/a	standard
72.3515625000	n/a	18522	stimulus	n/a	n/a	standard
73.3398437500	n/a	18775	stimulus	352	n/a	oddball_with_reponse
73.6914062500	n/a	18865	response	n/a	n/a	response
