onset	duration	sample	trial_type	response_time	stim_file	value
3.8398437500	n/a	983	stimulus	n/a	n/a	standard
4.6250000000	n/a	1184	stimulus	n/a	n/a	standard
5.6250000000	n/a	1440	stimulus	n/a	n/a	standard
6.6289062500	n/a	1697	stimulus	n/a	n/a	standard
7.6328125000	n/a	1954	stimulus	n/a	n/a	standard
8.6406250000	n/a	2212	stimulus	n/a	n/a	standard
9.6289062500	n/a	2465	stimulus	n/a	n/a	standard
10.6289062500	n/a	2721	stimulus	n/a	n/a	standard
11.6289062500	n/a	2977	stimulus	n/a	n/a	standard
12.6289062500	n/a	3233	stimulus	324	n/a	oddball_with_reponse
12.9531250000	n/a	3316	response	n/a	n/a	response
13.6289062500	n/a	3489	stimulus	n/a	n/a	standard
14.6289062500	n/a	3745	stimulus	512	n/a	oddball_with_reponse
15.1406250000	n/a	3876	response	n/a	n/a	response
15.6289062500	n/a	4001	stimulus	n/a	n/a	standard
16.6289062500	n/a	4257	stimulus	n/a	n/a	standard
17.6289062500	n/a	4513	stimulus	n/a	n/a	standard
18.6367187500	n/a	4771	stimulus	n/a	n/a	standard
19.6367187500	n/a	5027	stimulus	281	n/a	oddball_with_reponse
19.9179687500	n/a	5099	response	n/a	n/a	response
20.6328125000	n/a	5282	stimulus	n/a	n/a	standard
21.6289062500	n/a	5537	stimulus	n/a	n/a	noise
22.6328125000	n/a	5794	stimulus	n/a	n/a	standard
23.6289062500	n/a	6049	stimulus	n/a	n/a	noise
24.6289062500	n/a	6305	stimulus	n/a	n/a	standard
25.6289062500	n/a	6561	stimulus	n/a	n/a	noise
26.6289062500	n/a	6817	stimulus	n/a	n/a	standard
27.6289062500	n/a	7073	stimulus	n/a	n/a	standard
28.6328125000	n/a	7330	stimulus	n/a	n/a	standard
29.6328125000	n/a	7586	stimulus	n/a	n/a	standard
30.6328125000	n/a	7842	stimulus	305	n/a	noise_with_reponse
30.9375000000	n/a	7920	response	n/a	n/a	response
31.6328125000	n/a	8098	stimulus	n/a	n/a	standard
32.6328125000	n/a	8354	stimulus	n/a	n/a	standard
33.6328125000	n/a	8610	stimulus	n/a	n/a	standard
34.6328125000	n/a	8866	stimulus	n/a	n/a	standard
35.6328125000	n/a	9122	stimulus	n/a	n/a	noise
36.6328125000	n/a	9378	stimulus	n/a	n/a	standard
37.6328125000	n/a	9634	stimulus	n/a	n/a	standard
38.6328125000	n/a	9890	stimulus	n/a	n/a	standard
39.6328125000	n/a	10146	stimulus	723	n/a	oddball_with_reponse
40.3554687500	n/a	10331	response	n/a	n/a	response
40.6328125000	n/a	10402	stimulus	n/a	n/a	standard
41.6328125000	n/a	10658	stimulus	n/a	n/a	standard
42.6328125000	n/a	10914	stimulus	n/a	n/a	standard
43.6328125000	n/a	11170	stimulus	402	n/a	oddball_with_reponse
44.0351562500	n/a	11273	response	n/a	n/a	response
44.6328125000	n/a	11426	stimulus	n/a	n/a	standard
45.6328125000	n/a	11682	stimulus	n/a	n/a	noise
46.6367187500	n/a	11939	stimulus	n/a	n/a	standard
47.6328125000	n/a	12194	stimulus	n/a	n/a	standard
48.6328125000	n/a	12450	stimulus	n/a	n/a	standard
49.6406250000	n/a	12708	stimulus	n/a	n/a	noise
