onset	duration	sample	trial_type	response_time	stim_file	value
347.8554687500	n/a	89051	stimulus	n/a	n/a	noise
348.8632812500	n/a	89309	stimulus	n/a	n/a	standard
349.8710937500	n/a	89567	stimulus	n/a	n/a	standard
350.8828125000	n/a	89826	stimulus	n/a	n/a	standard
351.8710937500	n/a	90079	stimulus	n/a	n/a	standard
352.8593750000	n/a	90332	stimulus	n/a	n/a	standard
353.8671875000	n/a	90590	stimulus	n/a	n/a	standard
354.8710937500	n/a	90847	stimulus	n/a	n/a	standard
355.8632812500	n/a	91101	stimulus	n/a	n/a	standard
356.8750000000	n/a	91360	stimulus	n/a	n/a	standard
357.8710937500	n/a	91615	stimulus	n/a	n/a	standard
358.8632812500	n/a	91869	stimulus	605	n/a	oddball_with_reponse
359.4687500000	n/a	92024	response	n/a	n/a	response
359.8671875000	n/a	92126	stimulus	n/a	n/a	standard
360.8750000000	n/a	92384	stimulus	586	n/a	oddball_with_reponse
361.4609375000	n/a	92534	response	n/a	n/a	response
361.8710937500	n/a	92639	stimulus	n/a	n/a	standard
362.8632812500	n/a	92893	stimulus	n/a	n/a	standard
363.8828125000	n/a	93154	stimulus	n/a	n/a	standard
364.8593750000	n/a	93404	stimulus	500	n/a	oddball_with_reponse
365.3593750000	n/a	93532	response	n/a	n/a	response
365.8750000000	n/a	93664	stimulus	n/a	n/a	standard
366.8554687500	n/a	93915	stimulus	n/a	n/a	standard
367.8710937500	n/a	94175	stimulus	n/a	n/a	standard
368.8671875000	n/a	94430	stimulus	n/a	n/a	noise
369.8593750000	n/a	94684	stimulus	n/a	n/a	standard
370.8710937500	n/a	94943	stimulus	570	n/a	oddball_with_reponse
371.4414062500	n/a	95089	response	n/a	n/a	response
371.8710937500	n/a	95199	stimulus	n/a	n/a	standard
372.8671875000	n/a	95454	stimulus	n/a	n/a	standard
373.8750000000	n/a	95712	stimulus	n/a	n/a	standard
374.8671875000	n/a	95966	stimulus	n/a	n/a	standard
375.8710937500	n/a	96223	stimulus	504	n/a	oddball_with_reponse
376.3750000000	n/a	96352	response	n/a	n/a	response
376.8750000000	n/a	96480	stimulus	n/a	n/a	standard
377.8671875000	n/a	96734	stimulus	n/a	n/a	noise
378.8710937500	n/a	96991	stimulus	n/a	n/a	standard
379.8710937500	n/a	97247	stimulus	n/a	n/a	standard
380.8750000000	n/a	97504	stimulus	n/a	n/a	standard
381.8789062500	n/a	97761	stimulus	n/a	n/a	standard
382.8671875000	n/a	98014	stimulus	n/a	n/a	standard
383.8710937500	n/a	98271	stimulus	n/a	n/a	standard
384.8867187500	n/a	98531	stimulus	n/a	n/a	standard
385.8828125000	n/a	98786	stimulus	n/a	n/a	noise
386.8750000000	n/a	99040	stimulus	n/a	n/a	standard
387.8828125000	n/a	99298	stimulus	n/a	n/a	standard
388.8789062500	n/a	99553	stimulus	500	n/a	oddball_with_reponse
389.3789062500	n/a	99681	response	n/a	n/a	response
389.8710937500	n/a	99807	stimulus	n/a	n/a	standard
390.8710937500	n/a	100063	stimulus	n/a	n/a	standard
391.8828125000	n/a	100322	stimulus	566	n/a	oddball_with_reponse
392.4492187500	n/a	100467	response	n/a	n/a	response
392.8710937500	n/a	100575	stimulus	n/a	n/a	standard
393.8710937500	n/a	100831	stimulus	500	n/a	oddball_with_reponse
394.3710937500	n/a	100959	response	n/a	n/a	response
394.8671875000	n/a	101086	stimulus	n/a	n/a	standard
395.8750000000	n/a	101344	stimulus	551	n/a	oddball_with_reponse
396.4257812500	n/a	101485	response	n/a	n/a	response
396.8750000000	n/a	101600	stimulus	n/a	n/a	standard
397.8710937500	n/a	101855	stimulus	422	n/a	oddball_with_reponse
398.2929687500	n/a	101963	response	n/a	n/a	response
398.8710937500	n/a	102111	stimulus	n/a	n/a	standard
399.8710937500	n/a	102367	stimulus	n/a	n/a	noise
400.8750000000	n/a	102624	stimulus	n/a	n/a	standard
401.8750000000	n/a	102880	stimulus	n/a	n/a	noise
402.8828125000	n/a	103138	stimulus	n/a	n/a	standard
403.8710937500	n/a	103391	stimulus	n/a	n/a	noise
404.8710937500	n/a	103647	stimulus	n/a	n/a	standard
405.8906250000	n/a	103908	stimulus	n/a	n/a	standard
406.8906250000	n/a	104164	stimulus	559	n/a	oddball_with_reponse
407.4492187500	n/a	104307	response	n/a	n/a	response
407.8710937500	n/a	104415	stimulus	n/a	n/a	standard
408.8750000000	n/a	104672	stimulus	n/a	n/a	standard
409.8789062500	n/a	104929	stimulus	539	n/a	oddball_with_reponse
410.4179687500	n/a	105067	response	n/a	n/a	response
410.8867187500	n/a	105187	stimulus	n/a	n/a	standard
411.8867187500	n/a	105443	stimulus	n/a	n/a	standard
412.8710937500	n/a	105695	stimulus	n/a	n/a	standard
413.8828125000	n/a	105954	stimulus	n/a	n/a	standard
414.8710937500	n/a	106207	stimulus	n/a	n/a	noise
415.8906250000	n/a	106468	stimulus	n/a	n/a	standard
416.8750000000	n/a	106720	stimulus	n/a	n/a	standard
417.8828125000	n/a	106978	stimulus	n/a	n/a	noise
418.8750000000	n/a	107232	stimulus	n/a	n/a	standard
419.8750000000	n/a	107488	stimulus	453	n/a	oddball_with_reponse
420.3281250000	n/a	107604	response	n/a	n/a	response
420.8750000000	n/a	107744	stimulus	n/a	n/a	standard
421.8828125000	n/a	108002	stimulus	500	n/a	oddball_with_reponse
422.3828125000	n/a	108130	response	n/a	n/a	response
422.8906250000	n/a	108260	stimulus	n/a	n/a	standard
423.8750000000	n/a	108512	stimulus	n/a	n/a	standard
424.8828125000	n/a	108770	stimulus	n/a	n/a	standard
425.8867187500	n/a	109027	stimulus	n/a	n/a	standard
426.8906250000	n/a	109284	stimulus	465	n/a	oddball_with_reponse
427.3554687500	n/a	109403	response	n/a	n/a	response
427.8945312500	n/a	109541	stimulus	n/a	n/a	standard
428.8789062500	n/a	109793	stimulus	n/a	n/a	standard
429.8710937500	n/a	110047	stimulus	496	n/a	oddball_with_reponse
430.3671875000	n/a	110174	response	n/a	n/a	response
430.8828125000	n/a	110306	stimulus	n/a	n/a	standard
431.8750000000	n/a	110560	stimulus	480	n/a	oddball_with_reponse
432.3554687500	n/a	110683	response	n/a	n/a	response
432.8828125000	n/a	110818	stimulus	n/a	n/a	standard
433.8945312500	n/a	111077	stimulus	n/a	n/a	standard
434.8828125000	n/a	111330	stimulus	n/a	n/a	standard
435.8828125000	n/a	111586	stimulus	n/a	n/a	standard
436.8828125000	n/a	111842	stimulus	n/a	n/a	standard
437.8906250000	n/a	112100	stimulus	n/a	n/a	standard
438.8828125000	n/a	112354	stimulus	n/a	n/a	standard
439.8906250000	n/a	112612	stimulus	512	n/a	oddball_with_reponse
440.4023437500	n/a	112743	response	n/a	n/a	response
440.8906250000	n/a	112868	stimulus	n/a	n/a	standard
441.8984375000	n/a	113126	stimulus	n/a	n/a	noise
442.8828125000	n/a	113378	stimulus	n/a	n/a	standard
443.8867187500	n/a	113635	stimulus	n/a	n/a	standard
444.8789062500	n/a	113889	stimulus	543	n/a	oddball_with_reponse
445.4218750000	n/a	114028	response	n/a	n/a	response
445.8906250000	n/a	114148	stimulus	n/a	n/a	standard
446.9023437500	n/a	114407	stimulus	719	n/a	oddball_with_reponse
447.6210937500	n/a	114591	response	n/a	n/a	response
447.8984375000	n/a	114662	stimulus	n/a	n/a	standard
448.8906250000	n/a	114916	stimulus	n/a	n/a	standard
449.8984375000	n/a	115174	stimulus	n/a	n/a	standard
450.8906250000	n/a	115428	stimulus	582	n/a	oddball_with_reponse
451.4726562500	n/a	115577	response	n/a	n/a	response
451.9023437500	n/a	115687	stimulus	n/a	n/a	standard
452.8906250000	n/a	115940	stimulus	n/a	n/a	standard
453.9023437500	n/a	116199	stimulus	n/a	n/a	standard
454.8906250000	n/a	116452	stimulus	n/a	n/a	standard
455.8945312500	n/a	116709	stimulus	n/a	n/a	noise
456.8945312500	n/a	116965	stimulus	n/a	n/a	standard
457.9023437500	n/a	117223	stimulus	848	n/a	oddball_with_reponse
458.7500000000	n/a	117440	response	n/a	n/a	response
458.8984375000	n/a	117478	n/a	n/a	n/a	ignore
459.8984375000	n/a	117734	stimulus	n/a	n/a	standard
460.8906250000	n/a	117988	stimulus	879	n/a	oddball_with_reponse
461.7695312500	n/a	118213	response	n/a	n/a	response
461.9023437500	n/a	118247	n/a	n/a	n/a	ignore
462.8906250000	n/a	118500	stimulus	855	n/a	oddball_with_reponse
463.7460937500	n/a	118719	response	n/a	n/a	response
463.8984375000	n/a	118758	n/a	n/a	n/a	ignore
464.8867187500	n/a	119011	stimulus	n/a	n/a	standard
465.8945312500	n/a	119269	stimulus	n/a	n/a	standard
466.9023437500	n/a	119527	stimulus	652	n/a	oddball_with_reponse
467.5546875000	n/a	119694	response	n/a	n/a	response
467.8984375000	n/a	119782	stimulus	n/a	n/a	standard
468.8945312500	n/a	120037	stimulus	n/a	n/a	standard
469.9023437500	n/a	120295	stimulus	n/a	n/a	noise
470.8867187500	n/a	120547	stimulus	n/a	n/a	standard
471.8984375000	n/a	120806	stimulus	738	n/a	oddball_with_reponse
472.6367187500	n/a	120995	response	n/a	n/a	response
472.8984375000	n/a	121062	stimulus	n/a	n/a	standard
473.8984375000	n/a	121318	stimulus	n/a	n/a	standard
474.8984375000	n/a	121574	stimulus	n/a	n/a	noise
475.8945312500	n/a	121829	stimulus	n/a	n/a	standard
476.8906250000	n/a	122084	stimulus	570	n/a	oddball_with_reponse
477.4609375000	n/a	122230	response	n/a	n/a	response
477.9023437500	n/a	122343	stimulus	n/a	n/a	standard
478.8867187500	n/a	122595	stimulus	617	n/a	oddball_with_reponse
479.5039062500	n/a	122753	response	n/a	n/a	response
479.8867187500	n/a	122851	stimulus	n/a	n/a	standard
480.8906250000	n/a	123108	stimulus	n/a	n/a	noise
481.8984375000	n/a	123366	stimulus	n/a	n/a	standard
482.8906250000	n/a	123620	stimulus	n/a	n/a	standard
483.8906250000	n/a	123876	stimulus	n/a	n/a	standard
484.8906250000	n/a	124132	stimulus	n/a	n/a	noise
485.8867187500	n/a	124387	stimulus	n/a	n/a	standard
