onset	duration	sample	trial_type	response_time	stim_file	value
3.5859375000	n/a	918	stimulus	n/a	n/a	standard
4.5742187500	n/a	1171	stimulus	n/a	n/a	standard
5.5781250000	n/a	1428	stimulus	n/a	n/a	standard
6.5742187500	n/a	1683	stimulus	n/a	n/a	standard
7.5781250000	n/a	1940	stimulus	n/a	n/a	standard
8.5820312500	n/a	2197	stimulus	n/a	n/a	standard
9.5742187500	n/a	2451	stimulus	n/a	n/a	standard
10.5742187500	n/a	2707	stimulus	n/a	n/a	standard
11.5820312500	n/a	2965	stimulus	n/a	n/a	standard
12.5742187500	n/a	3219	stimulus	n/a	n/a	standard
13.5820312500	n/a	3477	stimulus	n/a	n/a	standard
14.5742187500	n/a	3731	stimulus	n/a	n/a	noise
15.5742187500	n/a	3987	stimulus	n/a	n/a	standard
16.5742187500	n/a	4243	stimulus	n/a	n/a	noise
17.5781250000	n/a	4500	stimulus	n/a	n/a	standard
18.5742187500	n/a	4755	stimulus	n/a	n/a	standard
19.5820312500	n/a	5013	stimulus	n/a	n/a	standard
20.5742187500	n/a	5267	stimulus	n/a	n/a	standard
21.5937500000	n/a	5528	stimulus	n/a	n/a	standard
22.5820312500	n/a	5781	stimulus	n/a	n/a	standard
23.5820312500	n/a	6037	stimulus	n/a	n/a	standard
24.5781250000	n/a	6292	stimulus	n/a	n/a	noise
25.5820312500	n/a	6549	stimulus	n/a	n/a	standard
26.5781250000	n/a	6804	stimulus	648	n/a	oddball_with_reponse
27.2265625000	n/a	6970	response	n/a	n/a	response
27.5820312500	n/a	7061	n/a	n/a	n/a	ignore
28.5859375000	n/a	7318	stimulus	n/a	n/a	standard
29.5898437500	n/a	7575	stimulus	469	n/a	oddball_with_reponse
30.0585937500	n/a	7695	response	n/a	n/a	response
30.5781250000	n/a	7828	stimulus	n/a	n/a	standard
31.5859375000	n/a	8086	stimulus	n/a	n/a	standard
32.5781250000	n/a	8340	stimulus	n/a	n/a	standard
33.5820312500	n/a	8597	stimulus	n/a	n/a	standard
34.5781250000	n/a	8852	stimulus	598	n/a	oddball_with_reponse
35.1757812500	n/a	9005	response	n/a	n/a	response
35.5781250000	n/a	9108	stimulus	n/a	n/a	standard
36.5820312500	n/a	9365	stimulus	n/a	n/a	standard
37.5820312500	n/a	9621	stimulus	n/a	n/a	standard
38.5781250000	n/a	9876	stimulus	n/a	n/a	noise
39.5820312500	n/a	10133	stimulus	n/a	n/a	standard
40.5898437500	n/a	10391	stimulus	n/a	n/a	noise
41.5820312500	n/a	10645	stimulus	n/a	n/a	standard
42.5781250000	n/a	10900	stimulus	551	n/a	oddball_with_reponse
43.1289062500	n/a	11041	response	n/a	n/a	response
43.5820312500	n/a	11157	stimulus	n/a	n/a	standard
44.5781250000	n/a	11412	stimulus	n/a	n/a	standard
45.5820312500	n/a	11669	stimulus	762	n/a	oddball_with_reponse
46.3437500000	n/a	11864	response	n/a	n/a	response
46.5781250000	n/a	11924	n/a	n/a	n/a	ignore
47.5859375000	n/a	12182	stimulus	n/a	n/a	standard
48.5859375000	n/a	12438	stimulus	n/a	n/a	standard
49.5781250000	n/a	12692	stimulus	n/a	n/a	standard
50.5781250000	n/a	12948	stimulus	n/a	n/a	noise
51.5820312500	n/a	13205	stimulus	n/a	n/a	standard
52.5820312500	n/a	13461	stimulus	504	n/a	oddball_with_reponse
53.0859375000	n/a	13590	response	n/a	n/a	response
53.5898437500	n/a	13719	stimulus	n/a	n/a	standard
54.5820312500	n/a	13973	stimulus	n/a	n/a	standard
55.5820312500	n/a	14229	stimulus	n/a	n/a	standard
56.5820312500	n/a	14485	stimulus	n/a	n/a	standard
57.5937500000	n/a	14744	stimulus	n/a	n/a	standard
58.5859375000	n/a	14998	stimulus	465	n/a	oddball_with_reponse
59.0507812500	n/a	15117	response	n/a	n/a	response
59.5820312500	n/a	15253	stimulus	n/a	n/a	standard
60.5820312500	n/a	15509	stimulus	n/a	n/a	standard
61.5859375000	n/a	15766	stimulus	n/a	n/a	standard
62.5820312500	n/a	16021	stimulus	n/a	n/a	standard
63.6015625000	n/a	16282	stimulus	n/a	n/a	standard
64.5937500000	n/a	16536	stimulus	n/a	n/a	noise
65.5937500000	n/a	16792	stimulus	n/a	n/a	standard
66.5820312500	n/a	17045	stimulus	n/a	n/a	standard
67.5820312500	n/a	17301	stimulus	496	n/a	oddball_with_reponse
68.0781250000	n/a	17428	response	n/a	n/a	response
68.5859375000	n/a	17558	stimulus	n/a	n/a	standard
69.6054687500	n/a	17819	stimulus	n/a	n/a	standard
70.5898437500	n/a	18071	stimulus	656	n/a	oddball_with_reponse
71.2460937500	n/a	18239	response	n/a	n/a	response
71.5859375000	n/a	18326	stimulus	n/a	n/a	standard
72.5820312500	n/a	18581	stimulus	n/a	n/a	noise
73.5937500000	n/a	18840	stimulus	n/a	n/a	standard
74.5898437500	n/a	19095	stimulus	n/a	n/a	standard
75.5937500000	n/a	19352	stimulus	n/a	n/a	noise
76.5859375000	n/a	19606	stimulus	n/a	n/a	standard
77.5859375000	n/a	19862	stimulus	n/a	n/a	standard
78.5859375000	n/a	20118	stimulus	n/a	n/a	standard
79.5937500000	n/a	20376	stimulus	n/a	n/a	noise
80.5898437500	n/a	20631	stimulus	n/a	n/a	standard
81.5898437500	n/a	20887	stimulus	n/a	n/a	noise
82.5859375000	n/a	21142	stimulus	n/a	n/a	standard
83.5937500000	n/a	21400	stimulus	547	n/a	oddball_with_reponse
84.1406250000	n/a	21540	response	n/a	n/a	response
84.5898437500	n/a	21655	stimulus	n/a	n/a	standard
85.6171875000	n/a	21918	stimulus	n/a	n/a	standard
86.5859375000	n/a	22166	stimulus	n/a	n/a	standard
87.5976562500	n/a	22425	stimulus	n/a	n/a	standard
88.5898437500	n/a	22679	stimulus	488	n/a	oddball_with_reponse
89.0781250000	n/a	22804	response	n/a	n/a	response
89.6015625000	n/a	22938	stimulus	n/a	n/a	standard
90.5937500000	n/a	23192	stimulus	n/a	n/a	noise
91.5859375000	n/a	23446	stimulus	n/a	n/a	standard
92.5898437500	n/a	23703	stimulus	n/a	n/a	standard
93.5937500000	n/a	23960	stimulus	n/a	n/a	noise
94.5859375000	n/a	24214	stimulus	n/a	n/a	standard
95.5937500000	n/a	24472	stimulus	n/a	n/a	standard
96.5898437500	n/a	24727	stimulus	n/a	n/a	standard
97.5859375000	n/a	24982	stimulus	n/a	n/a	noise
98.5859375000	n/a	25238	stimulus	n/a	n/a	standard
99.5937500000	n/a	25496	stimulus	n/a	n/a	standard
100.5976562500	n/a	25753	stimulus	n/a	n/a	standard
101.5976562500	n/a	26009	stimulus	n/a	n/a	standard
102.5898437500	n/a	26263	stimulus	512	n/a	oddball_with_reponse
103.1015625000	n/a	26394	response	n/a	n/a	response
103.5976562500	n/a	26521	stimulus	n/a	n/a	standard
104.5898437500	n/a	26775	stimulus	n/a	n/a	standard
105.5976562500	n/a	27033	stimulus	n/a	n/a	standard
106.5898437500	n/a	27287	stimulus	n/a	n/a	standard
107.5976562500	n/a	27545	stimulus	477	n/a	oddball_with_reponse
108.0742187500	n/a	27667	response	n/a	n/a	response
108.6054687500	n/a	27803	stimulus	n/a	n/a	standard
109.5937500000	n/a	28056	stimulus	477	n/a	oddball_with_reponse
110.0703125000	n/a	28178	response	n/a	n/a	response
110.5898437500	n/a	28311	stimulus	n/a	n/a	standard
111.6015625000	n/a	28570	stimulus	n/a	n/a	standard
112.5937500000	n/a	28824	stimulus	n/a	n/a	standard
113.5937500000	n/a	29080	stimulus	n/a	n/a	standard
114.5898437500	n/a	29335	stimulus	n/a	n/a	standard
115.5937500000	n/a	29592	stimulus	516	n/a	oddball_with_reponse
116.1093750000	n/a	29724	response	n/a	n/a	response
116.5937500000	n/a	29848	stimulus	n/a	n/a	standard
117.5937500000	n/a	30104	stimulus	n/a	n/a	standard
118.5898437500	n/a	30359	stimulus	n/a	n/a	standard
119.6054687500	n/a	30619	stimulus	516	n/a	oddball_with_reponse
120.1210937500	n/a	30751	response	n/a	n/a	response
120.6093750000	n/a	30876	stimulus	n/a	n/a	standard
121.6093750000	n/a	31132	stimulus	n/a	n/a	standard
122.6132812500	n/a	31389	stimulus	n/a	n/a	noise
123.6132812500	n/a	31645	stimulus	n/a	n/a	standard
124.6093750000	n/a	31900	stimulus	484	n/a	oddball_with_reponse
125.0937500000	n/a	32024	response	n/a	n/a	response
125.6328125000	n/a	32162	stimulus	n/a	n/a	standard
126.6093750000	n/a	32412	stimulus	n/a	n/a	standard
127.6093750000	n/a	32668	stimulus	n/a	n/a	standard
128.6093750000	n/a	32924	stimulus	n/a	n/a	standard
129.6171875000	n/a	33182	stimulus	n/a	n/a	standard
130.6132812500	n/a	33437	stimulus	n/a	n/a	noise
131.6171875000	n/a	33694	stimulus	n/a	n/a	standard
132.6093750000	n/a	33948	stimulus	n/a	n/a	standard
133.6210937500	n/a	34207	stimulus	520	n/a	oddball_with_reponse
134.1406250000	n/a	34340	response	n/a	n/a	response
134.6093750000	n/a	34460	stimulus	n/a	n/a	standard
135.6132812500	n/a	34717	stimulus	n/a	n/a	standard
136.6093750000	n/a	34972	stimulus	n/a	n/a	noise
137.6171875000	n/a	35230	stimulus	n/a	n/a	standard
138.6093750000	n/a	35484	stimulus	n/a	n/a	standard
139.6171875000	n/a	35742	stimulus	n/a	n/a	noise
140.6171875000	n/a	35998	stimulus	n/a	n/a	standard
141.6171875000	n/a	36254	stimulus	n/a	n/a	standard
142.6171875000	n/a	36510	stimulus	504	n/a	oddball_with_reponse
143.1210937500	n/a	36639	response	n/a	n/a	response
143.6132812500	n/a	36765	stimulus	n/a	n/a	standard
144.6132812500	n/a	37021	stimulus	n/a	n/a	noise
145.6210937500	n/a	37279	stimulus	n/a	n/a	standard
146.6132812500	n/a	37533	stimulus	n/a	n/a	standard
147.6210937500	n/a	37791	stimulus	n/a	n/a	standard
148.6328125000	n/a	38050	stimulus	559	n/a	oddball_with_reponse
149.1914062500	n/a	38193	response	n/a	n/a	response
149.6328125000	n/a	38306	stimulus	n/a	n/a	standard
150.6250000000	n/a	38560	stimulus	543	n/a	oddball_with_reponse
151.1679687500	n/a	38699	response	n/a	n/a	response
151.6210937500	n/a	38815	stimulus	n/a	n/a	standard
152.6132812500	n/a	39069	stimulus	n/a	n/a	standard
