onset	duration	sample	trial_type	response_time	stim_file	value
3.6718750000	n/a	940	stimulus	n/a	n/a	standard
4.6679687500	n/a	1195	stimulus	n/a	n/a	standard
5.6757812500	n/a	1453	stimulus	n/a	n/a	standard
6.6679687500	n/a	1707	stimulus	n/a	n/a	standard
7.6914062500	n/a	1969	stimulus	n/a	n/a	standard
8.6718750000	n/a	2220	stimulus	n/a	n/a	standard
9.6757812500	n/a	2477	stimulus	n/a	n/a	standard
10.6718750000	n/a	2732	stimulus	n/a	n/a	standard
11.6796875000	n/a	2990	stimulus	n/a	n/a	standard
12.6757812500	n/a	3245	stimulus	707	n/a	oddball_with_reponse
13.3828125000	n/a	3426	response	n/a	n/a	response
13.6757812500	n/a	3501	stimulus	n/a	n/a	standard
14.6757812500	n/a	3757	stimulus	n/a	n/a	standard
15.6796875000	n/a	4014	stimulus	n/a	n/a	noise
16.6757812500	n/a	4269	stimulus	n/a	n/a	standard
17.6718750000	n/a	4524	stimulus	n/a	n/a	noise
18.6757812500	n/a	4781	stimulus	n/a	n/a	standard
19.6718750000	n/a	5036	stimulus	n/a	n/a	standard
20.6757812500	n/a	5293	stimulus	n/a	n/a	standard
21.6953125000	n/a	5554	stimulus	n/a	n/a	standard
22.6757812500	n/a	5805	stimulus	n/a	n/a	noise
23.6757812500	n/a	6061	stimulus	n/a	n/a	standard
24.6757812500	n/a	6317	stimulus	668	n/a	oddball_with_reponse
25.3437500000	n/a	6488	response	n/a	n/a	response
25.6796875000	n/a	6574	stimulus	n/a	n/a	standard
26.6757812500	n/a	6829	stimulus	523	n/a	oddball_with_reponse
27.1992187500	n/a	6963	response	n/a	n/a	response
27.6679687500	n/a	7083	stimulus	n/a	n/a	standard
28.6757812500	n/a	7341	stimulus	n/a	n/a	standard
29.6875000000	n/a	7600	stimulus	n/a	n/a	standard
30.6757812500	n/a	7853	stimulus	n/a	n/a	standard
31.6757812500	n/a	8109	stimulus	n/a	n/a	standard
32.6796875000	n/a	8366	stimulus	504	n/a	oddball_with_reponse
33.1835937500	n/a	8495	response	n/a	n/a	response
33.6796875000	n/a	8622	stimulus	n/a	n/a	standard
34.6835937500	n/a	8879	stimulus	n/a	n/a	noise
35.6875000000	n/a	9136	stimulus	n/a	n/a	standard
36.6875000000	n/a	9392	stimulus	n/a	n/a	noise
37.6835937500	n/a	9647	stimulus	n/a	n/a	standard
38.6796875000	n/a	9902	stimulus	641	n/a	oddball_with_reponse
39.3203125000	n/a	10066	response	n/a	n/a	response
39.6718750000	n/a	10156	stimulus	n/a	n/a	standard
40.6796875000	n/a	10414	stimulus	n/a	n/a	standard
41.6875000000	n/a	10672	stimulus	527	n/a	oddball_with_reponse
42.2148437500	n/a	10807	response	n/a	n/a	response
42.6757812500	n/a	10925	stimulus	n/a	n/a	standard
43.6914062500	n/a	11185	stimulus	n/a	n/a	noise
44.6757812500	n/a	11437	stimulus	n/a	n/a	standard
45.6875000000	n/a	11696	stimulus	n/a	n/a	standard
46.6875000000	n/a	11952	stimulus	n/a	n/a	standard
47.6875000000	n/a	12208	stimulus	n/a	n/a	standard
48.6835937500	n/a	12463	stimulus	n/a	n/a	standard
49.6875000000	n/a	12720	stimulus	n/a	n/a	standard
50.6835937500	n/a	12975	stimulus	n/a	n/a	standard
51.6953125000	n/a	13234	stimulus	n/a	n/a	noise
52.6796875000	n/a	13486	stimulus	n/a	n/a	standard
53.6914062500	n/a	13745	stimulus	n/a	n/a	noise
54.6796875000	n/a	13998	stimulus	n/a	n/a	standard
55.6875000000	n/a	14256	stimulus	n/a	n/a	standard
56.6796875000	n/a	14510	stimulus	n/a	n/a	standard
57.6992187500	n/a	14771	stimulus	n/a	n/a	noise
58.6796875000	n/a	15022	stimulus	n/a	n/a	standard
59.6875000000	n/a	15280	stimulus	n/a	n/a	standard
60.6875000000	n/a	15536	stimulus	n/a	n/a	standard
61.6914062500	n/a	15793	stimulus	n/a	n/a	noise
62.6875000000	n/a	16048	stimulus	n/a	n/a	standard
63.6796875000	n/a	16302	stimulus	508	n/a	oddball_with_reponse
64.1875000000	n/a	16432	response	n/a	n/a	response
64.6835937500	n/a	16559	stimulus	n/a	n/a	standard
65.6835937500	n/a	16815	stimulus	n/a	n/a	standard
66.6835937500	n/a	17071	stimulus	n/a	n/a	standard
67.7031250000	n/a	17332	stimulus	n/a	n/a	noise
68.6875000000	n/a	17584	stimulus	n/a	n/a	standard
69.6875000000	n/a	17840	stimulus	n/a	n/a	standard
70.6796875000	n/a	18094	stimulus	n/a	n/a	standard
71.6875000000	n/a	18352	stimulus	n/a	n/a	standard
