onset	duration	sample	trial_type	response_time	stim_file	value
8.3203125000	n/a	2130	stimulus	n/a	n/a	standard
8.9453125000	n/a	2290	stimulus	n/a	n/a	standard
9.9375000000	n/a	2544	stimulus	n/a	n/a	standard
10.9335937500	n/a	2799	stimulus	n/a	n/a	standard
11.9570312500	n/a	3061	stimulus	n/a	n/a	standard
12.9257812500	n/a	3309	stimulus	n/a	n/a	standard
13.9843750000	n/a	3580	stimulus	n/a	n/a	standard
14.9453125000	n/a	3826	stimulus	n/a	n/a	standard
16.0195312500	n/a	4101	stimulus	n/a	n/a	standard
16.9531250000	n/a	4340	stimulus	n/a	n/a	standard
17.9843750000	n/a	4604	stimulus	n/a	n/a	standard
18.9726562500	n/a	4857	stimulus	n/a	n/a	standard
20.0039062500	n/a	5121	stimulus	n/a	n/a	standard
21.0312500000	n/a	5384	stimulus	328	n/a	oddball_with_reponse
21.3593750000	n/a	5468	response	n/a	n/a	response
22.0156250000	n/a	5636	stimulus	n/a	n/a	standard
23.0039062500	n/a	5889	stimulus	383	n/a	oddball_with_reponse
23.3867187500	n/a	5987	response	n/a	n/a	response
24.0000000000	n/a	6144	stimulus	n/a	n/a	standard
25.0507812500	n/a	6413	stimulus	n/a	n/a	standard
26.0117187500	n/a	6659	stimulus	n/a	n/a	standard
27.0546875000	n/a	6926	stimulus	n/a	n/a	standard
28.0429687500	n/a	7179	stimulus	215	n/a	noise_with_reponse
28.2578125000	n/a	7234	response	n/a	n/a	response
29.0429687500	n/a	7435	stimulus	n/a	n/a	standard
30.0156250000	n/a	7684	stimulus	n/a	n/a	noise
31.0468750000	n/a	7948	stimulus	n/a	n/a	standard
32.0429687500	n/a	8203	stimulus	n/a	n/a	noise
33.0546875000	n/a	8462	stimulus	n/a	n/a	standard
34.0429687500	n/a	8715	stimulus	n/a	n/a	standard
35.0546875000	n/a	8974	stimulus	n/a	n/a	noise
36.0351562500	n/a	9225	stimulus	n/a	n/a	standard
37.0664062500	n/a	9489	stimulus	n/a	n/a	standard
38.0703125000	n/a	9746	stimulus	n/a	n/a	standard
39.0859375000	n/a	10006	stimulus	n/a	n/a	noise
40.1093750000	n/a	10268	stimulus	n/a	n/a	standard
41.0820312500	n/a	10517	stimulus	n/a	n/a	standard
42.1054687500	n/a	10779	stimulus	n/a	n/a	noise
43.0937500000	n/a	11032	stimulus	n/a	n/a	standard
44.1132812500	n/a	11293	stimulus	359	n/a	oddball_with_reponse
44.4726562500	n/a	11385	response	n/a	n/a	response
45.0859375000	n/a	11542	stimulus	n/a	n/a	standard
46.1015625000	n/a	11802	stimulus	n/a	n/a	noise
47.1250000000	n/a	12064	stimulus	n/a	n/a	standard
48.1210937500	n/a	12319	stimulus	n/a	n/a	noise
49.1289062500	n/a	12577	stimulus	n/a	n/a	standard
50.1250000000	n/a	12832	stimulus	n/a	n/a	noise
51.1328125000	n/a	13090	stimulus	n/a	n/a	standard
52.1992187500	n/a	13363	stimulus	n/a	n/a	standard
53.1640625000	n/a	13610	stimulus	n/a	n/a	standard
54.1523437500	n/a	13863	stimulus	n/a	n/a	noise
55.1367187500	n/a	14115	stimulus	n/a	n/a	standard
56.1367187500	n/a	14371	stimulus	n/a	n/a	standard
57.1328125000	n/a	14626	stimulus	305	n/a	oddball_with_reponse
57.4375000000	n/a	14704	response	n/a	n/a	response
58.1328125000	n/a	14882	stimulus	n/a	n/a	standard
59.1328125000	n/a	15138	stimulus	n/a	n/a	standard
60.1601562500	n/a	15401	stimulus	n/a	n/a	standard
61.1914062500	n/a	15665	stimulus	n/a	n/a	standard
62.1328125000	n/a	15906	stimulus	273	n/a	oddball_with_reponse
62.4062500000	n/a	15976	response	n/a	n/a	response
63.1367187500	n/a	16163	stimulus	n/a	n/a	standard
64.1328125000	n/a	16418	stimulus	n/a	n/a	standard
65.1328125000	n/a	16674	stimulus	n/a	n/a	standard
66.1328125000	n/a	16930	stimulus	n/a	n/a	noise
67.1953125000	n/a	17202	stimulus	n/a	n/a	standard
68.2265625000	n/a	17466	stimulus	n/a	n/a	standard
69.1757812500	n/a	17709	stimulus	348	n/a	oddball_with_reponse
69.5234375000	n/a	17798	response	n/a	n/a	response
70.1484375000	n/a	17958	stimulus	n/a	n/a	standard
71.1484375000	n/a	18214	stimulus	n/a	n/a	standard
72.2226562500	n/a	18489	stimulus	273	n/a	oddball_with_reponse
72.4960937500	n/a	18559	response	n/a	n/a	response
73.2070312500	n/a	18741	stimulus	n/a	n/a	standard
74.1914062500	n/a	18993	stimulus	n/a	n/a	noise
75.2187500000	n/a	19256	stimulus	n/a	n/a	standard
76.2109375000	n/a	19510	stimulus	402	n/a	oddball_with_reponse
76.6132812500	n/a	19613	response	n/a	n/a	response
77.1835937500	n/a	19759	stimulus	n/a	n/a	standard
78.2265625000	n/a	20026	stimulus	n/a	n/a	standard
79.2148437500	n/a	20279	stimulus	n/a	n/a	standard
80.2617187500	n/a	20547	stimulus	266	n/a	oddball_with_reponse
