onset	duration	sample	trial_type	response_time	stim_file	value
3.5820312500	n/a	917	stimulus	n/a	n/a	standard
4.4257812500	n/a	1133	stimulus	n/a	n/a	standard
5.4218750000	n/a	1388	stimulus	n/a	n/a	standard
6.4218750000	n/a	1644	stimulus	n/a	n/a	standard
7.4218750000	n/a	1900	stimulus	n/a	n/a	standard
8.4218750000	n/a	2156	stimulus	n/a	n/a	standard
9.4218750000	n/a	2412	stimulus	n/a	n/a	standard
10.4179687500	n/a	2667	stimulus	n/a	n/a	standard
11.4257812500	n/a	2925	stimulus	n/a	n/a	standard
12.4257812500	n/a	3181	stimulus	n/a	n/a	standard
13.4218750000	n/a	3436	stimulus	n/a	n/a	standard
14.4218750000	n/a	3692	stimulus	n/a	n/a	standard
15.4179687500	n/a	3947	stimulus	n/a	n/a	standard
16.4257812500	n/a	4205	stimulus	402	n/a	oddball_with_reponse
16.8281250000	n/a	4308	response	n/a	n/a	response
17.4218750000	n/a	4460	stimulus	n/a	n/a	standard
18.4218750000	n/a	4716	stimulus	n/a	n/a	noise
19.4218750000	n/a	4972	stimulus	n/a	n/a	standard
20.4179687500	n/a	5227	stimulus	410	n/a	oddball_with_reponse
20.8281250000	n/a	5332	response	n/a	n/a	response
21.4218750000	n/a	5484	stimulus	n/a	n/a	standard
22.4257812500	n/a	5741	stimulus	n/a	n/a	standard
23.4218750000	n/a	5996	stimulus	n/a	n/a	standard
24.4218750000	n/a	6252	stimulus	418	n/a	oddball_with_reponse
24.8398437500	n/a	6359	response	n/a	n/a	response
25.4257812500	n/a	6509	stimulus	n/a	n/a	standard
26.4218750000	n/a	6764	stimulus	n/a	n/a	noise
27.4218750000	n/a	7020	stimulus	n/a	n/a	standard
28.4218750000	n/a	7276	stimulus	n/a	n/a	noise
29.4218750000	n/a	7532	stimulus	n/a	n/a	standard
30.4218750000	n/a	7788	stimulus	n/a	n/a	standard
31.4218750000	n/a	8044	stimulus	n/a	n/a	noise
32.4218750000	n/a	8300	stimulus	n/a	n/a	standard
33.4218750000	n/a	8556	stimulus	n/a	n/a	standard
34.4257812500	n/a	8813	stimulus	n/a	n/a	standard
35.4335937500	n/a	9071	stimulus	n/a	n/a	standard
36.4218750000	n/a	9324	stimulus	n/a	n/a	noise
37.4218750000	n/a	9580	stimulus	n/a	n/a	standard
38.4218750000	n/a	9836	stimulus	363	n/a	oddball_with_reponse
38.7851562500	n/a	9929	response	n/a	n/a	response
39.4257812500	n/a	10093	stimulus	n/a	n/a	standard
40.4296875000	n/a	10350	stimulus	n/a	n/a	standard
41.4257812500	n/a	10605	stimulus	n/a	n/a	standard
42.4296875000	n/a	10862	stimulus	n/a	n/a	standard
43.4257812500	n/a	11117	stimulus	n/a	n/a	standard
44.4296875000	n/a	11374	stimulus	n/a	n/a	standard
45.4296875000	n/a	11630	stimulus	n/a	n/a	noise
46.4257812500	n/a	11885	stimulus	n/a	n/a	standard
47.4257812500	n/a	12141	stimulus	n/a	n/a	noise
48.4257812500	n/a	12397	stimulus	n/a	n/a	standard
49.4335937500	n/a	12655	stimulus	n/a	n/a	standard
50.4296875000	n/a	12910	stimulus	n/a	n/a	noise
51.4335937500	n/a	13167	stimulus	n/a	n/a	standard
52.4296875000	n/a	13422	stimulus	n/a	n/a	standard
53.4335937500	n/a	13679	stimulus	438	n/a	oddball_with_reponse
53.8710937500	n/a	13791	response	n/a	n/a	response
54.4257812500	n/a	13933	stimulus	n/a	n/a	standard
55.4335937500	n/a	14191	stimulus	n/a	n/a	standard
56.4257812500	n/a	14445	stimulus	383	n/a	oddball_with_reponse
56.8085937500	n/a	14543	response	n/a	n/a	response
57.4335937500	n/a	14703	stimulus	n/a	n/a	standard
58.4257812500	n/a	14957	stimulus	n/a	n/a	standard
59.4335937500	n/a	15215	stimulus	n/a	n/a	noise
60.4375000000	n/a	15472	stimulus	n/a	n/a	standard
