onset	duration	sample	trial_type	response_time	stim_file	value
7.3046875000	n/a	1870	stimulus	n/a	n/a	standard
7.8046875000	n/a	1998	stimulus	n/a	n/a	standard
8.8398437500	n/a	2263	stimulus	n/a	n/a	standard
9.8046875000	n/a	2510	stimulus	n/a	n/a	standard
10.8125000000	n/a	2768	stimulus	n/a	n/a	standard
11.8398437500	n/a	3031	stimulus	n/a	n/a	standard
12.8242187500	n/a	3283	stimulus	n/a	n/a	standard
13.8515625000	n/a	3546	stimulus	n/a	n/a	standard
14.8320312500	n/a	3797	stimulus	n/a	n/a	standard
15.8710937500	n/a	4063	stimulus	n/a	n/a	standard
16.8437500000	n/a	4312	stimulus	344	n/a	noise_with_reponse
17.1875000000	n/a	4400	response	n/a	n/a	response
17.8515625000	n/a	4570	stimulus	n/a	n/a	standard
18.8828125000	n/a	4834	stimulus	n/a	n/a	noise
19.8945312500	n/a	5093	stimulus	n/a	n/a	standard
20.8671875000	n/a	5342	stimulus	395	n/a	oddball_with_reponse
21.2617187500	n/a	5443	response	n/a	n/a	response
21.8710937500	n/a	5599	stimulus	n/a	n/a	standard
22.8671875000	n/a	5854	stimulus	n/a	n/a	standard
23.8750000000	n/a	6112	stimulus	n/a	n/a	standard
24.9179687500	n/a	6379	stimulus	n/a	n/a	noise
25.8632812500	n/a	6621	stimulus	n/a	n/a	standard
26.9101562500	n/a	6889	stimulus	n/a	n/a	oddball
27.8710937500	n/a	7135	stimulus	n/a	n/a	standard
28.9023437500	n/a	7399	stimulus	n/a	n/a	standard
29.8906250000	n/a	7652	stimulus	n/a	n/a	standard
30.8945312500	n/a	7909	stimulus	n/a	n/a	standard
31.9375000000	n/a	8176	stimulus	n/a	n/a	standard
32.8984375000	n/a	8422	stimulus	n/a	n/a	standard
33.9179687500	n/a	8683	stimulus	n/a	n/a	noise
34.9335937500	n/a	8943	stimulus	n/a	n/a	standard
35.9843750000	n/a	9212	stimulus	363	n/a	oddball_with_reponse
36.3476562500	n/a	9305	response	n/a	n/a	response
36.9296875000	n/a	9454	stimulus	n/a	n/a	standard
37.9570312500	n/a	9717	stimulus	n/a	n/a	standard
39.0117187500	n/a	9987	stimulus	520	n/a	oddball_with_reponse
39.5312500000	n/a	10120	response	n/a	n/a	response
39.9804687500	n/a	10235	stimulus	n/a	n/a	standard
41.0117187500	n/a	10499	stimulus	n/a	n/a	noise
41.9843750000	n/a	10748	stimulus	n/a	n/a	standard
43.0078125000	n/a	11010	stimulus	n/a	n/a	noise
44.0234375000	n/a	11270	stimulus	n/a	n/a	standard
45.0195312500	n/a	11525	stimulus	n/a	n/a	noise
46.0742187500	n/a	11795	stimulus	n/a	n/a	standard
47.0351562500	n/a	12041	stimulus	n/a	n/a	standard
48.0195312500	n/a	12293	stimulus	n/a	n/a	noise
49.0625000000	n/a	12560	stimulus	n/a	n/a	standard
50.0351562500	n/a	12809	stimulus	n/a	n/a	standard
51.0703125000	n/a	13074	stimulus	n/a	n/a	standard
52.0546875000	n/a	13326	stimulus	n/a	n/a	noise
53.0429687500	n/a	13579	stimulus	n/a	n/a	standard
54.1171875000	n/a	13854	stimulus	344	n/a	oddball_with_reponse
54.4609375000	n/a	13942	response	n/a	n/a	response
55.1132812500	n/a	14109	stimulus	n/a	n/a	standard
56.0468750000	n/a	14348	stimulus	n/a	n/a	standard
57.0664062500	n/a	14609	stimulus	n/a	n/a	standard
58.0820312500	n/a	14869	stimulus	n/a	n/a	standard
59.1250000000	n/a	15136	stimulus	n/a	n/a	standard
60.0781250000	n/a	15380	stimulus	n/a	n/a	standard
61.1406250000	n/a	15652	stimulus	613	n/a	oddball_with_reponse
61.7539062500	n/a	15809	response	n/a	n/a	response
62.0976562500	n/a	15897	stimulus	n/a	n/a	standard
63.1015625000	n/a	16154	stimulus	n/a	n/a	standard
64.1523437500	n/a	16423	stimulus	n/a	n/a	standard
65.1562500000	n/a	16680	stimulus	n/a	n/a	standard
66.1367187500	n/a	16931	stimulus	539	n/a	oddball_with_reponse
66.6757812500	n/a	17069	response	n/a	n/a	response
67.1484375000	n/a	17190	stimulus	n/a	n/a	standard
68.1484375000	n/a	17446	stimulus	770	n/a	oddball_with_reponse
68.9179687500	n/a	17643	response	n/a	n/a	response
69.1796875000	n/a	17710	stimulus	n/a	n/a	standard
70.2148437500	n/a	17975	stimulus	n/a	n/a	noise
71.2500000000	n/a	18240	stimulus	n/a	n/a	standard
72.2226562500	n/a	18489	stimulus	n/a	n/a	standard
73.2109375000	n/a	18742	stimulus	n/a	n/a	oddball
74.2304687500	n/a	19003	stimulus	27	n/a	standard_with_reponse
74.2578125000	n/a	19010	response	n/a	n/a	response
75.2617187500	n/a	19267	stimulus	n/a	n/a	standard
76.2460937500	n/a	19519	stimulus	n/a	n/a	standard
77.2695312500	n/a	19781	stimulus	n/a	n/a	standard
78.3125000000	n/a	20048	stimulus	n/a	n/a	standard
79.2695312500	n/a	20293	stimulus	n/a	n/a	noise
80.3203125000	n/a	20562	stimulus	n/a	n/a	standard
81.3046875000	n/a	20814	stimulus	n/a	n/a	noise
82.3281250000	n/a	21076	stimulus	n/a	n/a	standard
83.3242187500	n/a	21331	stimulus	438	n/a	oddball_with_reponse
83.7617187500	n/a	21443	response	n/a	n/a	response
84.3437500000	n/a	21592	stimulus	n/a	n/a	standard
85.3359375000	n/a	21846	stimulus	n/a	n/a	standard
86.3437500000	n/a	22104	stimulus	633	n/a	oddball_with_reponse
86.9765625000	n/a	22266	response	n/a	n/a	response
87.3632812500	n/a	22365	stimulus	n/a	n/a	standard
88.3281250000	n/a	22612	stimulus	n/a	n/a	standard
89.3515625000	n/a	22874	stimulus	n/a	n/a	standard
90.3554687500	n/a	23131	stimulus	n/a	n/a	standard
91.3398437500	n/a	23383	stimulus	n/a	n/a	standard
92.3515625000	n/a	23642	stimulus	n/a	n/a	standard
93.4257812500	n/a	23917	stimulus	n/a	n/a	standard
94.3671875000	n/a	24158	stimulus	n/a	n/a	standard
95.3710937500	n/a	24415	stimulus	n/a	n/a	noise
96.3710937500	n/a	24671	stimulus	n/a	n/a	standard
97.4531250000	n/a	24948	stimulus	n/a	n/a	standard
98.3671875000	n/a	25182	stimulus	559	n/a	oddball_with_reponse
98.9257812500	n/a	25325	response	n/a	n/a	response
99.3789062500	n/a	25441	stimulus	n/a	n/a	standard
100.3945312500	n/a	25701	stimulus	n/a	n/a	standard
101.4023437500	n/a	25959	stimulus	n/a	n/a	noise
102.3867187500	n/a	26211	stimulus	n/a	n/a	standard
103.4023437500	n/a	26471	stimulus	n/a	n/a	noise
104.4179687500	n/a	26731	stimulus	n/a	n/a	standard
105.3984375000	n/a	26982	stimulus	n/a	n/a	standard
106.4179687500	n/a	27243	stimulus	n/a	n/a	standard
107.4375000000	n/a	27504	stimulus	480	n/a	oddball_with_reponse
107.9179687500	n/a	27627	response	n/a	n/a	response
108.4023437500	n/a	27751	stimulus	n/a	n/a	standard
109.4062500000	n/a	28008	stimulus	n/a	n/a	standard
110.4179687500	n/a	28267	stimulus	n/a	n/a	standard
111.4062500000	n/a	28520	stimulus	n/a	n/a	standard
112.4023437500	n/a	28775	stimulus	n/a	n/a	standard
113.4257812500	n/a	29037	stimulus	n/a	n/a	standard
114.4101562500	n/a	29289	stimulus	n/a	n/a	noise
115.4179687500	n/a	29547	stimulus	n/a	n/a	standard
116.5000000000	n/a	29824	stimulus	496	n/a	oddball_with_reponse
116.9960937500	n/a	29951	response	n/a	n/a	response
117.4843750000	n/a	30076	stimulus	n/a	n/a	standard
118.5351562500	n/a	30345	stimulus	n/a	n/a	standard
119.4687500000	n/a	30584	stimulus	n/a	n/a	standard
120.4882812500	n/a	30845	stimulus	n/a	n/a	noise
121.5195312500	n/a	31109	stimulus	n/a	n/a	standard
122.4882812500	n/a	31357	stimulus	n/a	n/a	noise
123.4765625000	n/a	31610	stimulus	n/a	n/a	standard
124.4960937500	n/a	31871	stimulus	418	n/a	oddball_with_reponse
124.9140625000	n/a	31978	response	n/a	n/a	response
125.4726562500	n/a	32121	stimulus	n/a	n/a	standard
126.5195312500	n/a	32389	stimulus	664	n/a	oddball_with_reponse
127.1835937500	n/a	32559	response	n/a	n/a	response
127.5117187500	n/a	32643	stimulus	n/a	n/a	standard
128.4843750000	n/a	32892	stimulus	555	n/a	oddball_with_reponse
129.0390625000	n/a	33034	response	n/a	n/a	response
129.5195312500	n/a	33157	stimulus	n/a	n/a	standard
130.5390625000	n/a	33418	stimulus	n/a	n/a	noise
131.5468750000	n/a	33676	stimulus	n/a	n/a	standard
132.5039062500	n/a	33921	stimulus	n/a	n/a	standard
133.5273437500	n/a	34183	stimulus	n/a	n/a	noise
134.5703125000	n/a	34450	stimulus	n/a	n/a	standard
135.5351562500	n/a	34697	stimulus	730	n/a	oddball_with_reponse
136.2656250000	n/a	34884	response	n/a	n/a	response
136.5546875000	n/a	34958	stimulus	n/a	n/a	standard
137.5429687500	n/a	35211	stimulus	n/a	n/a	standard
138.5429687500	n/a	35467	stimulus	n/a	n/a	standard
139.5820312500	n/a	35733	stimulus	n/a	n/a	noise
140.5859375000	n/a	35990	stimulus	n/a	n/a	standard
141.5937500000	n/a	36248	stimulus	n/a	n/a	standard
142.5742187500	n/a	36499	stimulus	641	n/a	oddball_with_reponse
143.2148437500	n/a	36663	response	n/a	n/a	response
143.5820312500	n/a	36757	stimulus	n/a	n/a	standard
144.6132812500	n/a	37021	stimulus	n/a	n/a	standard
145.6171875000	n/a	37278	stimulus	n/a	n/a	standard
146.6210937500	n/a	37535	stimulus	457	n/a	oddball_with_reponse
147.0781250000	n/a	37652	response	n/a	n/a	response
147.6367187500	n/a	37795	stimulus	n/a	n/a	standard
148.6328125000	n/a	38050	stimulus	496	n/a	oddball_with_reponse
149.1289062500	n/a	38177	response	n/a	n/a	response
149.6171875000	n/a	38302	stimulus	n/a	n/a	standard
150.6289062500	n/a	38561	stimulus	426	n/a	oddball_with_reponse
151.0546875000	n/a	38670	response	n/a	n/a	response
151.6367187500	n/a	38819	stimulus	n/a	n/a	standard
152.6328125000	n/a	39074	stimulus	586	n/a	oddball_with_reponse
153.2187500000	n/a	39224	response	n/a	n/a	response
153.6328125000	n/a	39330	stimulus	n/a	n/a	standard
154.6484375000	n/a	39590	stimulus	n/a	n/a	standard
155.6367187500	n/a	39843	stimulus	n/a	n/a	standard
156.6406250000	n/a	40100	stimulus	n/a	n/a	standard
157.6562500000	n/a	40360	stimulus	n/a	n/a	noise
158.6835937500	n/a	40623	stimulus	n/a	n/a	standard
159.6445312500	n/a	40869	stimulus	n/a	n/a	standard
160.6992187500	n/a	41139	stimulus	n/a	n/a	standard
161.6992187500	n/a	41395	stimulus	n/a	n/a	standard
162.7187500000	n/a	41656	stimulus	n/a	n/a	standard
163.6953125000	n/a	41906	stimulus	n/a	n/a	standard
164.7070312500	n/a	42165	stimulus	n/a	n/a	standard
165.7265625000	n/a	42426	stimulus	n/a	n/a	standard
166.7031250000	n/a	42676	stimulus	n/a	n/a	noise
167.7031250000	n/a	42932	stimulus	n/a	n/a	standard
168.7304687500	n/a	43195	stimulus	n/a	n/a	standard
169.7656250000	n/a	43460	stimulus	n/a	n/a	standard
170.6953125000	n/a	43698	stimulus	n/a	n/a	noise
171.7695312500	n/a	43973	stimulus	n/a	n/a	standard
172.7343750000	n/a	44220	stimulus	n/a	n/a	standard
173.7265625000	n/a	44474	stimulus	n/a	n/a	standard
174.7734375000	n/a	44742	stimulus	n/a	n/a	noise
175.7656250000	n/a	44996	stimulus	n/a	n/a	standard
176.7695312500	n/a	45253	stimulus	n/a	n/a	standard
177.7812500000	n/a	45512	stimulus	n/a	n/a	standard
178.7656250000	n/a	45764	stimulus	n/a	n/a	standard
179.7734375000	n/a	46022	stimulus	n/a	n/a	standard
180.7695312500	n/a	46277	stimulus	n/a	n/a	noise
181.7734375000	n/a	46534	stimulus	n/a	n/a	standard
182.7968750000	n/a	46796	stimulus	n/a	n/a	standard
183.7929687500	n/a	47051	stimulus	n/a	n/a	standard
184.7812500000	n/a	47304	stimulus	703	n/a	oddball_with_reponse
185.4843750000	n/a	47484	response	n/a	n/a	response
185.7773437500	n/a	47559	stimulus	n/a	n/a	standard
186.8593750000	n/a	47836	stimulus	n/a	n/a	noise
187.7968750000	n/a	48076	stimulus	n/a	n/a	standard
188.8515625000	n/a	48346	stimulus	n/a	n/a	standard
189.7929687500	n/a	48587	stimulus	n/a	n/a	standard
190.8554687500	n/a	48859	stimulus	n/a	n/a	noise
191.7968750000	n/a	49100	stimulus	n/a	n/a	standard
192.7851562500	n/a	49353	stimulus	n/a	n/a	standard
193.7890625000	n/a	49610	stimulus	n/a	n/a	standard
194.8593750000	n/a	49884	stimulus	n/a	n/a	standard
195.8515625000	n/a	50138	stimulus	n/a	n/a	noise
196.8632812500	n/a	50397	stimulus	n/a	n/a	standard
197.8710937500	n/a	50655	stimulus	n/a	n/a	standard
198.8593750000	n/a	50908	stimulus	n/a	n/a	standard
199.8867187500	n/a	51171	stimulus	n/a	n/a	standard
200.8828125000	n/a	51426	stimulus	n/a	n/a	standard
201.8593750000	n/a	51676	stimulus	844	n/a	oddball_with_reponse
202.7031250000	n/a	51892	response	n/a	n/a	response
202.8671875000	n/a	51934	n/a	n/a	n/a	ignore
203.9804687500	n/a	52219	stimulus	n/a	n/a	standard
204.8710937500	n/a	52447	stimulus	660	n/a	oddball_with_reponse
205.5312500000	n/a	52616	response	n/a	n/a	response
205.9062500000	n/a	52712	stimulus	n/a	n/a	standard
206.8554687500	n/a	52955	stimulus	n/a	n/a	noise
207.8671875000	n/a	53214	stimulus	n/a	n/a	standard
208.8789062500	n/a	53473	stimulus	n/a	n/a	standard
209.8750000000	n/a	53728	stimulus	598	n/a	oddball_with_reponse
210.4726562500	n/a	53881	response	n/a	n/a	response
210.8867187500	n/a	53987	stimulus	n/a	n/a	standard
211.8906250000	n/a	54244	stimulus	n/a	n/a	standard
212.9062500000	n/a	54504	stimulus	n/a	n/a	standard
213.9648437500	n/a	54775	stimulus	n/a	n/a	standard
214.8984375000	n/a	55014	stimulus	555	n/a	oddball_with_reponse
215.4531250000	n/a	55156	response	n/a	n/a	response
215.9570312500	n/a	55285	stimulus	n/a	n/a	standard
216.9492187500	n/a	55539	stimulus	633	n/a	oddball_with_reponse
217.5820312500	n/a	55701	response	n/a	n/a	response
217.9296875000	n/a	55790	stimulus	n/a	n/a	standard
218.9570312500	n/a	56053	stimulus	n/a	n/a	standard
219.9531250000	n/a	56308	stimulus	n/a	n/a	noise
220.9414062500	n/a	56561	stimulus	n/a	n/a	standard
221.9257812500	n/a	56813	stimulus	n/a	n/a	standard
222.9687500000	n/a	57080	stimulus	n/a	n/a	standard
223.9335937500	n/a	57327	stimulus	n/a	n/a	standard
224.9531250000	n/a	57588	stimulus	n/a	n/a	noise
225.9218750000	n/a	57836	stimulus	n/a	n/a	standard
226.9453125000	n/a	58098	stimulus	n/a	n/a	standard
227.9570312500	n/a	58357	stimulus	n/a	n/a	standard
228.9609375000	n/a	58614	stimulus	n/a	n/a	standard
230.0117187500	n/a	58883	stimulus	n/a	n/a	standard
230.9765625000	n/a	59130	stimulus	n/a	n/a	noise
231.9492187500	n/a	59379	stimulus	n/a	n/a	standard
232.9531250000	n/a	59636	stimulus	n/a	n/a	noise
233.9765625000	n/a	59898	stimulus	n/a	n/a	standard
235.0312500000	n/a	60168	stimulus	512	n/a	oddball_with_reponse
235.5429687500	n/a	60299	response	n/a	n/a	response
235.9648437500	n/a	60407	stimulus	n/a	n/a	standard
236.9804687500	n/a	60667	stimulus	n/a	n/a	standard
238.0195312500	n/a	60933	stimulus	n/a	n/a	standard
239.0078125000	n/a	61186	stimulus	n/a	n/a	standard
240.0117187500	n/a	61443	stimulus	n/a	n/a	standard
241.0117187500	n/a	61699	stimulus	n/a	n/a	standard
242.0195312500	n/a	61957	stimulus	n/a	n/a	standard
243.0312500000	n/a	62216	stimulus	n/a	n/a	noise
244.0585937500	n/a	62479	stimulus	n/a	n/a	standard
245.0273437500	n/a	62727	stimulus	n/a	n/a	standard
246.0664062500	n/a	62993	stimulus	n/a	n/a	standard
247.0742187500	n/a	63251	stimulus	n/a	n/a	standard
248.0429687500	n/a	63499	stimulus	434	n/a	oddball_with_reponse
248.4765625000	n/a	63610	response	n/a	n/a	response
249.0664062500	n/a	63761	stimulus	n/a	n/a	standard
250.0820312500	n/a	64021	stimulus	n/a	n/a	standard
251.0703125000	n/a	64274	stimulus	n/a	n/a	standard
252.0820312500	n/a	64533	stimulus	n/a	n/a	noise
253.0703125000	n/a	64786	stimulus	n/a	n/a	standard
254.0937500000	n/a	65048	stimulus	n/a	n/a	noise
255.1250000000	n/a	65312	stimulus	n/a	n/a	standard
256.0898437500	n/a	65559	stimulus	n/a	n/a	standard
257.0703125000	n/a	65810	stimulus	n/a	n/a	standard
258.0859375000	n/a	66070	stimulus	n/a	n/a	noise
259.0898437500	n/a	66327	stimulus	n/a	n/a	standard
260.1210937500	n/a	66591	stimulus	n/a	n/a	standard
261.1289062500	n/a	66849	stimulus	n/a	n/a	standard
262.1289062500	n/a	67105	stimulus	414	n/a	oddball_with_reponse
262.5429687500	n/a	67211	response	n/a	n/a	response
263.1210937500	n/a	67359	stimulus	n/a	n/a	standard
264.1171875000	n/a	67614	stimulus	n/a	n/a	noise
265.1328125000	n/a	67874	stimulus	n/a	n/a	standard
266.1523437500	n/a	68135	stimulus	523	n/a	oddball_with_reponse
266.6757812500	n/a	68269	response	n/a	n/a	response
267.1484375000	n/a	68390	stimulus	n/a	n/a	standard
268.1718750000	n/a	68652	stimulus	n/a	n/a	standard
269.1367187500	n/a	68899	stimulus	n/a	n/a	standard
270.1484375000	n/a	69158	stimulus	n/a	n/a	noise
