onset	duration	sample	trial_type	response_time	stim_file	value
3.3789062500	n/a	865	stimulus	n/a	n/a	standard
4.3789062500	n/a	1121	stimulus	n/a	n/a	standard
5.3398437500	n/a	1367	stimulus	n/a	n/a	standard
6.3164062500	n/a	1617	stimulus	n/a	n/a	standard
7.3476562500	n/a	1881	stimulus	n/a	n/a	standard
8.3593750000	n/a	2140	stimulus	n/a	n/a	standard
9.3515625000	n/a	2394	stimulus	n/a	n/a	standard
10.3398437500	n/a	2647	stimulus	n/a	n/a	standard
11.3750000000	n/a	2912	stimulus	n/a	n/a	standard
12.3906250000	n/a	3172	stimulus	449	n/a	oddball_with_reponse
12.8398437500	n/a	3287	response	n/a	n/a	response
13.3945312500	n/a	3429	stimulus	n/a	n/a	standard
14.3593750000	n/a	3676	stimulus	n/a	n/a	standard
15.3750000000	n/a	3936	stimulus	n/a	n/a	standard
16.3632812500	n/a	4189	stimulus	n/a	n/a	noise
17.3750000000	n/a	4448	stimulus	n/a	n/a	standard
18.3984375000	n/a	4710	stimulus	n/a	n/a	standard
19.4179687500	n/a	4971	stimulus	n/a	n/a	standard
20.3984375000	n/a	5222	stimulus	n/a	n/a	standard
21.4062500000	n/a	5480	stimulus	n/a	n/a	noise
22.4296875000	n/a	5742	stimulus	n/a	n/a	standard
23.4218750000	n/a	5996	stimulus	n/a	n/a	noise
24.4179687500	n/a	6251	stimulus	n/a	n/a	standard
25.4687500000	n/a	6520	stimulus	n/a	n/a	noise
26.4453125000	n/a	6770	stimulus	n/a	n/a	standard
27.4531250000	n/a	7028	stimulus	n/a	n/a	standard
28.4414062500	n/a	7281	stimulus	402	n/a	oddball_with_reponse
28.8437500000	n/a	7384	response	n/a	n/a	response
29.4531250000	n/a	7540	stimulus	n/a	n/a	standard
30.4843750000	n/a	7804	stimulus	n/a	n/a	noise
31.4960937500	n/a	8063	stimulus	n/a	n/a	standard
32.5351562500	n/a	8329	stimulus	n/a	n/a	standard
33.5546875000	n/a	8590	stimulus	n/a	n/a	oddball
34.5468750000	n/a	8844	stimulus	113	n/a	standard_with_reponse
34.6601562500	n/a	8873	response	n/a	n/a	response
35.5312500000	n/a	9096	stimulus	n/a	n/a	standard
36.5546875000	n/a	9358	stimulus	359	n/a	oddball_with_reponse
36.9140625000	n/a	9450	response	n/a	n/a	response
37.5507812500	n/a	9613	stimulus	n/a	n/a	standard
38.5859375000	n/a	9878	stimulus	418	n/a	oddball_with_reponse
39.0039062500	n/a	9985	response	n/a	n/a	response
39.5742187500	n/a	10131	stimulus	n/a	n/a	standard
40.6562500000	n/a	10408	stimulus	n/a	n/a	standard
41.5742187500	n/a	10643	stimulus	n/a	n/a	standard
42.5742187500	n/a	10899	stimulus	484	n/a	oddball_with_reponse
43.0585937500	n/a	11023	response	n/a	n/a	response
43.5898437500	n/a	11159	stimulus	n/a	n/a	standard
44.6093750000	n/a	11420	stimulus	848	n/a	oddball_with_reponse
45.4570312500	n/a	11637	response	n/a	n/a	response
45.6445312500	n/a	11685	n/a	n/a	n/a	ignore
46.6445312500	n/a	11941	stimulus	n/a	n/a	noise
47.6601562500	n/a	12201	stimulus	n/a	n/a	standard
48.6367187500	n/a	12451	stimulus	n/a	n/a	noise
49.6406250000	n/a	12708	stimulus	n/a	n/a	standard
50.6367187500	n/a	12963	stimulus	453	n/a	oddball_with_reponse
51.0898437500	n/a	13079	response	n/a	n/a	response
51.6523437500	n/a	13223	stimulus	n/a	n/a	standard
52.6640625000	n/a	13482	stimulus	379	n/a	oddball_with_reponse
53.0429687500	n/a	13579	response	n/a	n/a	response
53.6914062500	n/a	13745	stimulus	n/a	n/a	standard
54.6562500000	n/a	13992	stimulus	n/a	n/a	standard
55.6875000000	n/a	14256	stimulus	n/a	n/a	standard
56.6796875000	n/a	14510	stimulus	n/a	n/a	standard
57.7539062500	n/a	14785	stimulus	n/a	n/a	standard
58.6835937500	n/a	15023	stimulus	426	n/a	oddball_with_reponse
59.1093750000	n/a	15132	response	n/a	n/a	response
59.7031250000	n/a	15284	stimulus	n/a	n/a	standard
60.7226562500	n/a	15545	stimulus	n/a	n/a	noise
61.6914062500	n/a	15793	stimulus	n/a	n/a	standard
62.7539062500	n/a	16065	stimulus	n/a	n/a	standard
63.7421875000	n/a	16318	stimulus	n/a	n/a	standard
64.7031250000	n/a	16564	stimulus	n/a	n/a	noise
65.7031250000	n/a	16820	stimulus	n/a	n/a	standard
66.7265625000	n/a	17082	stimulus	n/a	n/a	standard
67.7578125000	n/a	17346	stimulus	395	n/a	oddball_with_reponse
68.1523437500	n/a	17447	response	n/a	n/a	response
68.7226562500	n/a	17593	stimulus	n/a	n/a	standard
69.7460937500	n/a	17855	stimulus	609	n/a	oddball_with_reponse
70.3554687500	n/a	18011	response	n/a	n/a	response
70.7578125000	n/a	18114	stimulus	n/a	n/a	standard
71.7539062500	n/a	18369	stimulus	n/a	n/a	standard
72.7578125000	n/a	18626	stimulus	n/a	n/a	standard
73.7773437500	n/a	18887	stimulus	n/a	n/a	standard
74.7460937500	n/a	19135	stimulus	363	n/a	oddball_with_reponse
75.1093750000	n/a	19228	response	n/a	n/a	response
75.7617187500	n/a	19395	stimulus	n/a	n/a	standard
76.7812500000	n/a	19656	stimulus	n/a	n/a	noise
77.8046875000	n/a	19918	stimulus	n/a	n/a	standard
78.8164062500	n/a	20177	stimulus	n/a	n/a	standard
79.8476562500	n/a	20441	stimulus	n/a	n/a	standard
80.8632812500	n/a	20701	stimulus	n/a	n/a	standard
81.8320312500	n/a	20949	stimulus	n/a	n/a	standard
82.8476562500	n/a	21209	stimulus	n/a	n/a	noise
83.8085937500	n/a	21455	stimulus	n/a	n/a	standard
84.8125000000	n/a	21712	stimulus	n/a	n/a	standard
85.8242187500	n/a	21971	stimulus	n/a	n/a	standard
86.8632812500	n/a	22237	stimulus	n/a	n/a	standard
