onset	duration	sample	trial_type	response_time	stim_file	value
5.7343750000	n/a	1468	stimulus	n/a	n/a	standard
6.3710937500	n/a	1631	stimulus	n/a	n/a	standard
7.3398437500	n/a	1879	stimulus	n/a	n/a	standard
8.3515625000	n/a	2138	stimulus	n/a	n/a	standard
9.3476562500	n/a	2393	stimulus	n/a	n/a	standard
10.3828125000	n/a	2658	stimulus	n/a	n/a	standard
11.3710937500	n/a	2911	stimulus	n/a	n/a	standard
12.3867187500	n/a	3171	stimulus	n/a	n/a	standard
13.3828125000	n/a	3426	stimulus	n/a	n/a	standard
14.3750000000	n/a	3680	stimulus	n/a	n/a	standard
15.3789062500	n/a	3937	stimulus	309	n/a	noise_with_reponse
15.6875000000	n/a	4016	response	n/a	n/a	response
16.3828125000	n/a	4194	stimulus	n/a	n/a	standard
17.3593750000	n/a	4444	stimulus	n/a	n/a	standard
18.3789062500	n/a	4705	stimulus	n/a	n/a	standard
19.3671875000	n/a	4958	stimulus	n/a	n/a	standard
20.3906250000	n/a	5220	stimulus	n/a	n/a	noise
21.3906250000	n/a	5476	stimulus	n/a	n/a	standard
22.3906250000	n/a	5732	stimulus	496	n/a	oddball_with_reponse
22.8867187500	n/a	5859	response	n/a	n/a	response
23.4179687500	n/a	5995	stimulus	n/a	n/a	standard
24.3867187500	n/a	6243	stimulus	n/a	n/a	standard
25.3867187500	n/a	6499	stimulus	n/a	n/a	noise
26.4023437500	n/a	6759	stimulus	n/a	n/a	standard
27.3906250000	n/a	7012	stimulus	n/a	n/a	noise
28.3867187500	n/a	7267	stimulus	n/a	n/a	standard
29.4062500000	n/a	7528	stimulus	n/a	n/a	standard
30.4609375000	n/a	7798	stimulus	n/a	n/a	noise
31.4882812500	n/a	8061	stimulus	n/a	n/a	standard
32.4687500000	n/a	8312	stimulus	n/a	n/a	standard
33.4453125000	n/a	8562	stimulus	297	n/a	oddball_with_reponse
33.7421875000	n/a	8638	response	n/a	n/a	response
34.4843750000	n/a	8828	stimulus	n/a	n/a	standard
35.4570312500	n/a	9077	stimulus	n/a	n/a	noise
36.5429687500	n/a	9355	stimulus	n/a	n/a	standard
37.4726562500	n/a	9593	stimulus	n/a	n/a	standard
38.4687500000	n/a	9848	stimulus	410	n/a	oddball_with_reponse
38.8789062500	n/a	9953	response	n/a	n/a	response
