onset	duration	sample	trial_type	response_time	stim_file	value
0.5468750000	n/a	140	stimulus	n/a	n/a	standard
1.5585937500	n/a	399	stimulus	n/a	n/a	standard
2.5351562500	n/a	649	stimulus	n/a	n/a	standard
3.5390625000	n/a	906	stimulus	n/a	n/a	standard
4.5703125000	n/a	1170	stimulus	n/a	n/a	standard
5.5507812500	n/a	1421	stimulus	n/a	n/a	standard
6.5585937500	n/a	1679	stimulus	n/a	n/a	standard
7.5312500000	n/a	1928	stimulus	n/a	n/a	standard
8.5585937500	n/a	2191	stimulus	n/a	n/a	noise
9.5781250000	n/a	2452	stimulus	n/a	n/a	standard
10.5468750000	n/a	2700	stimulus	n/a	n/a	standard
11.5625000000	n/a	2960	stimulus	n/a	n/a	standard
12.6132812500	n/a	3229	stimulus	n/a	n/a	standard
13.5976562500	n/a	3481	stimulus	441	n/a	oddball_with_reponse
14.0390625000	n/a	3594	response	n/a	n/a	response
14.6171875000	n/a	3742	stimulus	n/a	n/a	standard
15.6250000000	n/a	4000	stimulus	n/a	n/a	standard
16.6132812500	n/a	4253	stimulus	379	n/a	oddball_with_reponse
16.9921875000	n/a	4350	response	n/a	n/a	response
17.6171875000	n/a	4510	stimulus	n/a	n/a	standard
18.6250000000	n/a	4768	stimulus	n/a	n/a	noise
19.6640625000	n/a	5034	stimulus	n/a	n/a	standard
20.6328125000	n/a	5282	stimulus	418	n/a	oddball_with_reponse
21.0507812500	n/a	5389	response	n/a	n/a	response
21.6406250000	n/a	5540	stimulus	n/a	n/a	standard
22.6250000000	n/a	5792	stimulus	n/a	n/a	standard
23.6679687500	n/a	6059	stimulus	n/a	n/a	standard
24.6484375000	n/a	6310	stimulus	n/a	n/a	standard
25.6601562500	n/a	6569	stimulus	430	n/a	oddball_with_reponse
26.0898437500	n/a	6679	response	n/a	n/a	response
26.6523437500	n/a	6823	stimulus	n/a	n/a	standard
27.6445312500	n/a	7077	stimulus	773	n/a	oddball_with_reponse
28.4179687500	n/a	7275	response	n/a	n/a	response
28.6289062500	n/a	7329	stimulus	n/a	n/a	standard
29.6406250000	n/a	7588	stimulus	n/a	n/a	standard
30.6601562500	n/a	7849	stimulus	n/a	n/a	standard
31.6601562500	n/a	8105	stimulus	n/a	n/a	standard
32.6445312500	n/a	8357	stimulus	n/a	n/a	standard
33.6835937500	n/a	8623	stimulus	664	n/a	oddball_with_reponse
34.3476562500	n/a	8793	response	n/a	n/a	response
34.7148437500	n/a	8887	stimulus	n/a	n/a	standard
35.6796875000	n/a	9134	stimulus	n/a	n/a	standard
36.6914062500	n/a	9393	stimulus	n/a	n/a	oddball
37.7070312500	n/a	9653	stimulus	n/a	n/a	standard
38.7382812500	n/a	9917	stimulus	n/a	n/a	noise
39.6953125000	n/a	10162	stimulus	n/a	n/a	standard
40.7148437500	n/a	10423	stimulus	n/a	n/a	standard
41.7460937500	n/a	10687	stimulus	n/a	n/a	oddball
42.7539062500	n/a	10945	stimulus	n/a	n/a	standard
43.7187500000	n/a	11192	stimulus	n/a	n/a	standard
44.7265625000	n/a	11450	stimulus	766	n/a	oddball_with_reponse
45.4921875000	n/a	11646	response	n/a	n/a	response
45.7382812500	n/a	11709	stimulus	n/a	n/a	standard
46.7382812500	n/a	11965	stimulus	n/a	n/a	noise
47.7695312500	n/a	12229	stimulus	n/a	n/a	standard
48.7539062500	n/a	12481	stimulus	n/a	n/a	standard
49.7734375000	n/a	12742	stimulus	n/a	n/a	standard
50.7656250000	n/a	12996	stimulus	n/a	n/a	standard
51.7265625000	n/a	13242	stimulus	406	n/a	oddball_with_reponse
52.1328125000	n/a	13346	response	n/a	n/a	response
52.7578125000	n/a	13506	stimulus	n/a	n/a	standard
53.7265625000	n/a	13754	stimulus	367	n/a	oddball_with_reponse
54.0937500000	n/a	13848	response	n/a	n/a	response
54.7382812500	n/a	14013	stimulus	n/a	n/a	standard
55.7539062500	n/a	14273	stimulus	n/a	n/a	standard
56.8007812500	n/a	14541	stimulus	n/a	n/a	standard
57.7734375000	n/a	14790	stimulus	562	n/a	oddball_with_reponse
58.3359375000	n/a	14934	response	n/a	n/a	response
58.7539062500	n/a	15041	stimulus	n/a	n/a	standard
59.7695312500	n/a	15301	stimulus	n/a	n/a	noise
60.7421875000	n/a	15550	stimulus	n/a	n/a	standard
61.7578125000	n/a	15810	stimulus	n/a	n/a	standard
62.7695312500	n/a	16069	stimulus	n/a	n/a	standard
63.7656250000	n/a	16324	stimulus	n/a	n/a	oddball
64.7734375000	n/a	16582	stimulus	n/a	n/a	standard
65.7773437500	n/a	16839	stimulus	n/a	n/a	standard
66.7851562500	n/a	17097	stimulus	n/a	n/a	standard
67.7773437500	n/a	17351	stimulus	n/a	n/a	standard
68.7578125000	n/a	17602	stimulus	n/a	n/a	standard
69.7812500000	n/a	17864	stimulus	n/a	n/a	standard
70.7890625000	n/a	18122	stimulus	383	n/a	oddball_with_reponse
71.1718750000	n/a	18220	response	n/a	n/a	response
71.7890625000	n/a	18378	stimulus	n/a	n/a	standard
72.7890625000	n/a	18634	stimulus	n/a	n/a	standard
73.8242187500	n/a	18899	stimulus	n/a	n/a	standard
74.8085937500	n/a	19151	stimulus	n/a	n/a	standard
75.7929687500	n/a	19403	stimulus	n/a	n/a	noise
76.8359375000	n/a	19670	stimulus	n/a	n/a	standard
77.8164062500	n/a	19921	stimulus	n/a	n/a	standard
78.8281250000	n/a	20180	stimulus	n/a	n/a	oddball
79.8476562500	n/a	20441	stimulus	n/a	n/a	standard
80.8945312500	n/a	20709	stimulus	n/a	n/a	oddball
81.8437500000	n/a	20952	stimulus	n/a	n/a	standard
82.8789062500	n/a	21217	stimulus	n/a	n/a	standard
83.8398437500	n/a	21463	stimulus	n/a	n/a	standard
84.8789062500	n/a	21729	stimulus	375	n/a	oddball_with_reponse
85.2539062500	n/a	21825	response	n/a	n/a	response
85.8789062500	n/a	21985	stimulus	n/a	n/a	standard
86.9453125000	n/a	22258	stimulus	n/a	n/a	standard
87.8750000000	n/a	22496	stimulus	n/a	n/a	standard
88.9101562500	n/a	22761	stimulus	n/a	n/a	standard
89.9179687500	n/a	23019	stimulus	n/a	n/a	standard
90.9062500000	n/a	23272	stimulus	n/a	n/a	oddball
91.8945312500	n/a	23525	stimulus	n/a	n/a	standard
92.9179687500	n/a	23787	stimulus	n/a	n/a	oddball
93.9296875000	n/a	24046	stimulus	n/a	n/a	standard
94.8984375000	n/a	24294	stimulus	n/a	n/a	oddball
95.9023437500	n/a	24551	stimulus	n/a	n/a	standard
96.9375000000	n/a	24816	stimulus	n/a	n/a	standard
97.9570312500	n/a	25077	stimulus	312	n/a	noise_with_reponse
98.2695312500	n/a	25157	response	n/a	n/a	response
98.9296875000	n/a	25326	stimulus	n/a	n/a	standard
99.9296875000	n/a	25582	stimulus	n/a	n/a	standard
100.9687500000	n/a	25848	stimulus	n/a	n/a	standard
101.9414062500	n/a	26097	stimulus	n/a	n/a	noise
102.9609375000	n/a	26358	stimulus	n/a	n/a	standard
103.9570312500	n/a	26613	stimulus	n/a	n/a	noise
104.9570312500	n/a	26869	stimulus	n/a	n/a	standard
105.9687500000	n/a	27128	stimulus	480	n/a	oddball_with_reponse
106.4492187500	n/a	27251	response	n/a	n/a	response
107.0312500000	n/a	27400	stimulus	n/a	n/a	standard
107.9648437500	n/a	27639	stimulus	n/a	n/a	noise
108.9726562500	n/a	27897	stimulus	n/a	n/a	standard
109.9921875000	n/a	28158	stimulus	n/a	n/a	standard
111.0195312500	n/a	28421	stimulus	531	n/a	oddball_with_reponse
111.5507812500	n/a	28557	response	n/a	n/a	response
112.0351562500	n/a	28681	stimulus	n/a	n/a	standard
113.0234375000	n/a	28934	stimulus	n/a	n/a	noise
114.0039062500	n/a	29185	stimulus	n/a	n/a	standard
114.9960937500	n/a	29439	stimulus	n/a	n/a	standard
116.0312500000	n/a	29704	stimulus	n/a	n/a	standard
117.0585937500	n/a	29967	stimulus	n/a	n/a	standard
117.9921875000	n/a	30206	stimulus	n/a	n/a	oddball
118.9960937500	n/a	30463	stimulus	n/a	n/a	standard
120.0312500000	n/a	30728	stimulus	n/a	n/a	standard
121.0156250000	n/a	30980	stimulus	n/a	n/a	standard
122.0039062500	n/a	31233	stimulus	789	n/a	oddball_with_reponse
122.7929687500	n/a	31435	response	n/a	n/a	response
123.0468750000	n/a	31500	stimulus	n/a	n/a	standard
124.0351562500	n/a	31753	stimulus	n/a	n/a	noise
125.0546875000	n/a	32014	stimulus	n/a	n/a	standard
126.0859375000	n/a	32278	stimulus	n/a	n/a	standard
127.1054687500	n/a	32539	stimulus	n/a	n/a	noise
128.0390625000	n/a	32778	stimulus	n/a	n/a	standard
129.0507812500	n/a	33037	stimulus	n/a	n/a	noise
130.0937500000	n/a	33304	stimulus	n/a	n/a	standard
131.1093750000	n/a	33564	stimulus	n/a	n/a	standard
132.0937500000	n/a	33816	stimulus	n/a	n/a	oddball
133.0859375000	n/a	34070	stimulus	n/a	n/a	standard
134.0937500000	n/a	34328	stimulus	n/a	n/a	oddball
135.1015625000	n/a	34586	stimulus	n/a	n/a	standard
136.0976562500	n/a	34841	stimulus	n/a	n/a	standard
137.1484375000	n/a	35110	stimulus	n/a	n/a	standard
138.1171875000	n/a	35358	stimulus	n/a	n/a	standard
139.1093750000	n/a	35612	stimulus	n/a	n/a	standard
140.1132812500	n/a	35869	stimulus	n/a	n/a	standard
141.1914062500	n/a	36145	stimulus	n/a	n/a	standard
142.1523437500	n/a	36391	stimulus	n/a	n/a	standard
143.1757812500	n/a	36653	stimulus	n/a	n/a	noise
144.1523437500	n/a	36903	stimulus	n/a	n/a	standard
145.1796875000	n/a	37166	stimulus	n/a	n/a	standard
146.1875000000	n/a	37424	stimulus	n/a	n/a	oddball
147.1914062500	n/a	37681	stimulus	n/a	n/a	standard
148.1640625000	n/a	37930	stimulus	n/a	n/a	standard
149.1835937500	n/a	38191	stimulus	n/a	n/a	oddball
150.1679687500	n/a	38443	stimulus	n/a	n/a	standard
151.1835937500	n/a	38703	stimulus	n/a	n/a	oddball
152.2070312500	n/a	38965	stimulus	n/a	n/a	standard
153.2382812500	n/a	39229	stimulus	n/a	n/a	standard
154.2226562500	n/a	39481	stimulus	n/a	n/a	oddball
155.2148437500	n/a	39735	stimulus	n/a	n/a	standard
156.1992187500	n/a	39987	stimulus	n/a	n/a	oddball
157.2226562500	n/a	40249	stimulus	n/a	n/a	standard
158.2031250000	n/a	40500	stimulus	n/a	n/a	noise
159.2109375000	n/a	40758	stimulus	n/a	n/a	standard
160.2226562500	n/a	41017	stimulus	n/a	n/a	standard
161.2226562500	n/a	41273	stimulus	n/a	n/a	oddball
162.2382812500	n/a	41533	stimulus	n/a	n/a	standard
163.2343750000	n/a	41788	stimulus	n/a	n/a	oddball
164.2031250000	n/a	42036	stimulus	n/a	n/a	standard
165.2187500000	n/a	42296	stimulus	n/a	n/a	standard
166.2187500000	n/a	42552	stimulus	n/a	n/a	noise
167.2265625000	n/a	42810	stimulus	n/a	n/a	standard
168.2460937500	n/a	43071	stimulus	n/a	n/a	standard
169.2812500000	n/a	43336	stimulus	n/a	n/a	standard
170.2460937500	n/a	43583	stimulus	n/a	n/a	standard
171.2500000000	n/a	43840	stimulus	n/a	n/a	standard
172.2265625000	n/a	44090	stimulus	n/a	n/a	standard
173.2656250000	n/a	44356	stimulus	n/a	n/a	noise
174.2656250000	n/a	44612	stimulus	n/a	n/a	standard
175.2812500000	n/a	44872	stimulus	n/a	n/a	noise
176.2695312500	n/a	45125	stimulus	n/a	n/a	standard
177.2812500000	n/a	45384	stimulus	n/a	n/a	standard
178.3007812500	n/a	45645	stimulus	438	n/a	oddball_with_reponse
178.7382812500	n/a	45757	response	n/a	n/a	response
179.2968750000	n/a	45900	stimulus	n/a	n/a	standard
180.2929687500	n/a	46155	stimulus	n/a	n/a	standard
181.3085937500	n/a	46415	stimulus	n/a	n/a	standard
182.3125000000	n/a	46672	stimulus	n/a	n/a	standard
183.3359375000	n/a	46934	stimulus	387	n/a	oddball_with_reponse
183.7226562500	n/a	47033	response	n/a	n/a	response
184.3320312500	n/a	47189	stimulus	n/a	n/a	standard
185.3242187500	n/a	47443	stimulus	n/a	n/a	standard
186.3281250000	n/a	47700	stimulus	n/a	n/a	standard
187.3046875000	n/a	47950	stimulus	n/a	n/a	standard
188.3046875000	n/a	48206	stimulus	395	n/a	oddball_with_reponse
188.6992187500	n/a	48307	response	n/a	n/a	response
189.3281250000	n/a	48468	stimulus	n/a	n/a	standard
190.3320312500	n/a	48725	stimulus	n/a	n/a	standard
191.3320312500	n/a	48981	stimulus	n/a	n/a	standard
192.3281250000	n/a	49236	stimulus	n/a	n/a	oddball
193.3281250000	n/a	49492	stimulus	n/a	n/a	standard
194.3320312500	n/a	49749	stimulus	n/a	n/a	noise
195.3359375000	n/a	50006	stimulus	n/a	n/a	standard
196.3437500000	n/a	50264	stimulus	n/a	n/a	standard
197.3125000000	n/a	50512	stimulus	n/a	n/a	noise
198.3359375000	n/a	50774	stimulus	n/a	n/a	standard
199.3476562500	n/a	51033	stimulus	n/a	n/a	noise
200.3320312500	n/a	51285	stimulus	n/a	n/a	standard
201.3203125000	n/a	51538	stimulus	n/a	n/a	standard
202.3359375000	n/a	51798	stimulus	n/a	n/a	oddball
203.3281250000	n/a	52052	stimulus	n/a	n/a	standard
204.3320312500	n/a	52309	stimulus	n/a	n/a	standard
205.3476562500	n/a	52569	stimulus	n/a	n/a	standard
206.3632812500	n/a	52829	stimulus	n/a	n/a	standard
207.3671875000	n/a	53086	stimulus	n/a	n/a	oddball
208.3515625000	n/a	53338	stimulus	20	n/a	standard_with_reponse
208.3710937500	n/a	53343	response	n/a	n/a	response
209.4062500000	n/a	53608	stimulus	n/a	n/a	noise
210.3710937500	n/a	53855	stimulus	n/a	n/a	standard
211.3750000000	n/a	54112	stimulus	n/a	n/a	noise
212.3515625000	n/a	54362	stimulus	n/a	n/a	standard
213.3789062500	n/a	54625	stimulus	n/a	n/a	standard
214.3750000000	n/a	54880	stimulus	352	n/a	oddball_with_reponse
214.7265625000	n/a	54970	response	n/a	n/a	response
215.4453125000	n/a	55154	stimulus	n/a	n/a	standard
216.4375000000	n/a	55408	stimulus	371	n/a	oddball_with_reponse
216.8085937500	n/a	55503	response	n/a	n/a	response
217.0625000000	n/a	55568	response	n/a	n/a	response
217.4218750000	n/a	55660	stimulus	n/a	n/a	standard
218.3984375000	n/a	55910	stimulus	n/a	n/a	standard
219.4375000000	n/a	56176	stimulus	n/a	n/a	standard
220.4492187500	n/a	56435	stimulus	n/a	n/a	oddball
221.4609375000	n/a	56694	stimulus	n/a	n/a	standard
222.4453125000	n/a	56946	stimulus	n/a	n/a	standard
223.4531250000	n/a	57204	stimulus	n/a	n/a	oddball
224.4648437500	n/a	57463	stimulus	n/a	n/a	standard
225.4921875000	n/a	57726	stimulus	n/a	n/a	noise
226.4609375000	n/a	57974	stimulus	n/a	n/a	standard
227.4414062500	n/a	58225	stimulus	n/a	n/a	noise
228.4648437500	n/a	58487	stimulus	n/a	n/a	standard
229.4609375000	n/a	58742	stimulus	n/a	n/a	noise
230.4648437500	n/a	58999	stimulus	n/a	n/a	standard
231.4648437500	n/a	59255	stimulus	383	n/a	oddball_with_reponse
231.8476562500	n/a	59353	response	n/a	n/a	response
232.4804687500	n/a	59515	stimulus	n/a	n/a	standard
233.4843750000	n/a	59772	stimulus	n/a	n/a	standard
234.4648437500	n/a	60023	stimulus	n/a	n/a	noise
235.4960937500	n/a	60287	stimulus	n/a	n/a	standard
236.5156250000	n/a	60548	stimulus	n/a	n/a	standard
237.4843750000	n/a	60796	stimulus	n/a	n/a	standard
238.5078125000	n/a	61058	stimulus	n/a	n/a	standard
239.5000000000	n/a	61312	stimulus	n/a	n/a	standard
240.4960937500	n/a	61567	stimulus	n/a	n/a	standard
241.5195312500	n/a	61829	stimulus	n/a	n/a	oddball
242.5000000000	n/a	62080	stimulus	n/a	n/a	standard
243.5468750000	n/a	62348	stimulus	n/a	n/a	standard
244.5468750000	n/a	62604	stimulus	n/a	n/a	oddball
245.5468750000	n/a	62860	stimulus	n/a	n/a	standard
246.5429687500	n/a	63115	stimulus	n/a	n/a	noise
