onset	duration	sample	trial_type	response_time	stim_file	value
7.3320312500	n/a	1877	stimulus	n/a	n/a	standard
8.1132812500	n/a	2077	stimulus	n/a	n/a	standard
9.1132812500	n/a	2333	stimulus	n/a	n/a	standard
10.0937500000	n/a	2584	stimulus	n/a	n/a	standard
11.1132812500	n/a	2845	stimulus	n/a	n/a	standard
12.1367187500	n/a	3107	stimulus	n/a	n/a	standard
13.1015625000	n/a	3354	stimulus	n/a	n/a	standard
14.1132812500	n/a	3613	stimulus	n/a	n/a	standard
15.1054687500	n/a	3867	stimulus	n/a	n/a	standard
16.1132812500	n/a	4125	stimulus	n/a	n/a	noise
17.1171875000	n/a	4382	stimulus	n/a	n/a	standard
18.1054687500	n/a	4635	stimulus	n/a	n/a	noise
19.1289062500	n/a	4897	stimulus	n/a	n/a	standard
20.1171875000	n/a	5150	stimulus	n/a	n/a	standard
21.1406250000	n/a	5412	stimulus	n/a	n/a	standard
22.1328125000	n/a	5666	stimulus	n/a	n/a	noise
23.1367187500	n/a	5923	stimulus	n/a	n/a	standard
24.1289062500	n/a	6177	stimulus	n/a	n/a	standard
25.1328125000	n/a	6434	stimulus	n/a	n/a	standard
26.1289062500	n/a	6689	stimulus	n/a	n/a	standard
27.1445312500	n/a	6949	stimulus	n/a	n/a	standard
28.1328125000	n/a	7202	stimulus	n/a	n/a	standard
29.1328125000	n/a	7458	stimulus	n/a	n/a	standard
30.1757812500	n/a	7725	stimulus	n/a	n/a	standard
31.1406250000	n/a	7972	stimulus	n/a	n/a	standard
32.1367187500	n/a	8227	stimulus	n/a	n/a	noise
33.1367187500	n/a	8483	stimulus	n/a	n/a	standard
34.1757812500	n/a	8749	stimulus	n/a	n/a	noise
35.1367187500	n/a	8995	stimulus	n/a	n/a	standard
36.1914062500	n/a	9265	stimulus	n/a	n/a	noise
37.1406250000	n/a	9508	stimulus	n/a	n/a	standard
38.1953125000	n/a	9778	stimulus	n/a	n/a	standard
39.1406250000	n/a	10020	stimulus	n/a	n/a	standard
40.1445312500	n/a	10277	stimulus	n/a	n/a	standard
41.1406250000	n/a	10532	stimulus	n/a	n/a	noise
42.1757812500	n/a	10797	stimulus	n/a	n/a	standard
43.1484375000	n/a	11046	stimulus	n/a	n/a	noise
44.1992187500	n/a	11315	stimulus	n/a	n/a	standard
45.1796875000	n/a	11566	stimulus	684	n/a	oddball_with_reponse
45.8632812500	n/a	11741	response	n/a	n/a	response
46.2070312500	n/a	11829	stimulus	n/a	n/a	standard
47.2070312500	n/a	12085	stimulus	n/a	n/a	standard
48.1992187500	n/a	12339	stimulus	n/a	n/a	noise
49.2460937500	n/a	12607	stimulus	n/a	n/a	standard
50.2148437500	n/a	12855	stimulus	n/a	n/a	noise
51.2421875000	n/a	13118	stimulus	n/a	n/a	standard
52.1953125000	n/a	13362	stimulus	n/a	n/a	noise
53.2148437500	n/a	13623	stimulus	n/a	n/a	standard
54.1953125000	n/a	13874	stimulus	520	n/a	oddball_with_reponse
54.7148437500	n/a	14007	response	n/a	n/a	response
55.2265625000	n/a	14138	stimulus	n/a	n/a	standard
56.1953125000	n/a	14386	stimulus	707	n/a	oddball_with_reponse
56.9023437500	n/a	14567	response	n/a	n/a	response
57.2265625000	n/a	14650	stimulus	n/a	n/a	standard
58.2187500000	n/a	14904	stimulus	n/a	n/a	standard
59.1875000000	n/a	15152	stimulus	n/a	n/a	standard
60.2109375000	n/a	15414	stimulus	461	n/a	oddball_with_reponse
60.6718750000	n/a	15532	response	n/a	n/a	response
61.2031250000	n/a	15668	stimulus	n/a	n/a	standard
62.1992187500	n/a	15923	stimulus	n/a	n/a	noise
63.1953125000	n/a	16178	stimulus	n/a	n/a	standard
64.1875000000	n/a	16432	stimulus	n/a	n/a	standard
65.2109375000	n/a	16694	stimulus	n/a	n/a	standard
