onset	duration	sample	trial_type	response_time	stim_file	value
5.7226562500	n/a	1465	stimulus	n/a	n/a	standard
6.6953125000	n/a	1714	stimulus	n/a	n/a	standard
7.6992187500	n/a	1971	stimulus	n/a	n/a	standard
8.7343750000	n/a	2236	stimulus	n/a	n/a	standard
9.7304687500	n/a	2491	stimulus	n/a	n/a	standard
10.7421875000	n/a	2750	stimulus	n/a	n/a	standard
11.7265625000	n/a	3002	stimulus	n/a	n/a	standard
12.7304687500	n/a	3259	stimulus	n/a	n/a	standard
13.7539062500	n/a	3521	stimulus	n/a	n/a	standard
14.8281250000	n/a	3796	stimulus	742	n/a	oddball_with_reponse
15.5703125000	n/a	3986	response	n/a	n/a	response
15.7578125000	n/a	4034	n/a	n/a	n/a	ignore
16.7226562500	n/a	4281	stimulus	n/a	n/a	standard
17.7421875000	n/a	4542	stimulus	582	n/a	oddball_with_reponse
18.3242187500	n/a	4691	response	n/a	n/a	response
18.7656250000	n/a	4804	stimulus	n/a	n/a	standard
19.7773437500	n/a	5063	stimulus	n/a	n/a	standard
20.7773437500	n/a	5319	stimulus	n/a	n/a	standard
21.7382812500	n/a	5565	stimulus	406	n/a	oddball_with_reponse
22.1445312500	n/a	5669	response	n/a	n/a	response
22.7382812500	n/a	5821	stimulus	n/a	n/a	standard
23.7617187500	n/a	6083	stimulus	n/a	n/a	standard
24.7421875000	n/a	6334	stimulus	586	n/a	oddball_with_reponse
25.3281250000	n/a	6484	response	n/a	n/a	response
25.7421875000	n/a	6590	stimulus	n/a	n/a	standard
26.7695312500	n/a	6853	stimulus	n/a	n/a	standard
27.7656250000	n/a	7108	stimulus	n/a	n/a	noise
28.7382812500	n/a	7357	stimulus	n/a	n/a	standard
29.7382812500	n/a	7613	stimulus	n/a	n/a	standard
30.7500000000	n/a	7872	stimulus	n/a	n/a	standard
31.7343750000	n/a	8124	stimulus	n/a	n/a	standard
32.7343750000	n/a	8380	stimulus	688	n/a	oddball_with_reponse
33.4218750000	n/a	8556	response	n/a	n/a	response
33.7421875000	n/a	8638	stimulus	n/a	n/a	standard
34.7656250000	n/a	8900	stimulus	801	n/a	oddball_with_reponse
35.5664062500	n/a	9105	response	n/a	n/a	response
35.7578125000	n/a	9154	n/a	n/a	n/a	ignore
36.7812500000	n/a	9416	stimulus	n/a	n/a	standard
37.7773437500	n/a	9671	stimulus	n/a	n/a	standard
38.7968750000	n/a	9932	stimulus	434	n/a	oddball_with_reponse
39.2304687500	n/a	10043	response	n/a	n/a	response
39.7617187500	n/a	10179	stimulus	n/a	n/a	standard
40.7851562500	n/a	10441	stimulus	n/a	n/a	standard
41.7890625000	n/a	10698	stimulus	n/a	n/a	standard
42.7734375000	n/a	10950	stimulus	n/a	n/a	standard
43.7890625000	n/a	11210	stimulus	n/a	n/a	standard
44.8203125000	n/a	11474	stimulus	n/a	n/a	standard
45.8554687500	n/a	11739	stimulus	n/a	n/a	standard
46.8007812500	n/a	11981	stimulus	n/a	n/a	standard
47.7968750000	n/a	12236	stimulus	n/a	n/a	standard
48.7812500000	n/a	12488	stimulus	n/a	n/a	noise
49.8007812500	n/a	12749	stimulus	n/a	n/a	standard
50.8203125000	n/a	13010	stimulus	590	n/a	oddball_with_reponse
51.4101562500	n/a	13161	response	n/a	n/a	response
51.7929687500	n/a	13259	stimulus	n/a	n/a	standard
52.8359375000	n/a	13526	stimulus	n/a	n/a	noise
53.7851562500	n/a	13769	stimulus	n/a	n/a	standard
54.8125000000	n/a	14032	stimulus	488	n/a	oddball_with_reponse
55.3007812500	n/a	14157	response	n/a	n/a	response
55.8750000000	n/a	14304	stimulus	n/a	n/a	standard
56.8398437500	n/a	14551	stimulus	n/a	n/a	standard
57.8320312500	n/a	14805	stimulus	n/a	n/a	standard
58.8281250000	n/a	15060	stimulus	n/a	n/a	standard
59.8164062500	n/a	15313	stimulus	n/a	n/a	noise
60.8281250000	n/a	15572	stimulus	n/a	n/a	standard
61.8476562500	n/a	15833	stimulus	n/a	n/a	noise
62.8320312500	n/a	16085	stimulus	n/a	n/a	standard
63.8828125000	n/a	16354	stimulus	n/a	n/a	standard
64.8398437500	n/a	16599	stimulus	n/a	n/a	standard
65.8554687500	n/a	16859	stimulus	n/a	n/a	noise
66.8828125000	n/a	17122	stimulus	n/a	n/a	standard
67.9023437500	n/a	17383	stimulus	n/a	n/a	noise
68.9062500000	n/a	17640	stimulus	n/a	n/a	standard
69.8828125000	n/a	17890	stimulus	n/a	n/a	standard
70.8867187500	n/a	18147	stimulus	n/a	n/a	standard
71.9023437500	n/a	18407	stimulus	n/a	n/a	noise
72.8945312500	n/a	18661	stimulus	n/a	n/a	standard
73.9023437500	n/a	18919	stimulus	n/a	n/a	standard
74.8789062500	n/a	19169	stimulus	n/a	n/a	standard
75.8867187500	n/a	19427	stimulus	n/a	n/a	oddball
76.8710937500	n/a	19679	stimulus	n/a	n/a	standard
77.8945312500	n/a	19941	stimulus	n/a	n/a	oddball
78.9570312500	n/a	20213	stimulus	n/a	n/a	standard
79.8710937500	n/a	20447	stimulus	n/a	n/a	standard
80.8750000000	n/a	20704	stimulus	n/a	n/a	oddball
81.9062500000	n/a	20968	stimulus	n/a	n/a	standard
82.9179687500	n/a	21227	stimulus	n/a	n/a	standard
83.9179687500	n/a	21483	stimulus	n/a	n/a	standard
84.9609375000	n/a	21750	stimulus	n/a	n/a	standard
85.9726562500	n/a	22009	stimulus	n/a	n/a	standard
86.9648437500	n/a	22263	stimulus	n/a	n/a	standard
87.9296875000	n/a	22510	stimulus	n/a	n/a	standard
88.9453125000	n/a	22770	stimulus	n/a	n/a	noise
89.9687500000	n/a	23032	stimulus	n/a	n/a	standard
90.9648437500	n/a	23287	stimulus	n/a	n/a	standard
91.9843750000	n/a	23548	stimulus	n/a	n/a	standard
93.0117187500	n/a	23811	stimulus	n/a	n/a	standard
94.0039062500	n/a	24065	stimulus	n/a	n/a	standard
94.9687500000	n/a	24312	stimulus	n/a	n/a	noise
95.9765625000	n/a	24570	stimulus	n/a	n/a	standard
96.9531250000	n/a	24820	stimulus	n/a	n/a	standard
97.9687500000	n/a	25080	stimulus	n/a	n/a	noise
98.9882812500	n/a	25341	stimulus	n/a	n/a	standard
100.0078125000	n/a	25602	stimulus	n/a	n/a	standard
101.0117187500	n/a	25859	stimulus	n/a	n/a	standard
101.9804687500	n/a	26107	stimulus	n/a	n/a	oddball
103.0195312500	n/a	26373	stimulus	n/a	n/a	standard
104.0429687500	n/a	26635	stimulus	n/a	n/a	standard
